,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
2000-03-14,52.0146,160.999,58.0746,93.8114,50.0486,79.0404,81.1049,80.8201,145.3231,93.9219,52.866,56.3191,118.5926,98.0629,52.2257,149.734,209.604,99.062,68.14,70.328,82.612,72.653,156.089,76.1787,65.456,93.427,110.195,105.824
2000-03-21,52.1569,150.6522,56.9885,95.6222,48.7869,78.5557,81.5158,79.5956,137.7873,92.234,53.6425,54.0851,120.2662,94.9985,52.3673,147.256,206.268,100.816,66.593,70.328,83.057,72.781,155.302,75.2237,66.138,90.396,111.261,104.246
2000-03-28,50.2002,146.7518,60.882,93.9282,47.3149,78.5184,80.6466,82.81,142.312,91.3084,54.3569,51.903,120.6124,91.5471,50.4376,144.547,217.22,99.002,64.911,70.52,82.263,73.676,154.454,74.7462,66.641,86.805,111.616,101.789
2000-04-04,50.9829,137.8676,57.8287,92.6431,48.7869,80.308,81.6264,88.9327,128.7056,91.744,57.1214,53.1499,115.534,88.5445,51.1989,141.262,208.806,97.611,66.795,72.218,83.264,77.258,149.713,75.6144,70.126,89.039,106.945,100.842
2000-04-11,50.467,130.5653,60.4375,91.1204,46.9619,78.715,81.3356,91.6961,121.7444,91.3989,55.0561,52.5072,111.5369,85.1381,50.6849,132.963,216.857,96.22,64.508,70.68,83.089,79.048,141.557,74.3122,68.078,88.082,103.898,98.866
2000-04-18,50.3425,136.8837,63.4403,89.419,47.3165,79.7787,81.1795,99.1083,131.0874,91.8027,57.0893,52.3838,109.7163,87.6748,50.5733,137.861,226.866,94.466,64.978,71.77,82.787,85.7,149.154,74.7028,70.234,87.842,102.374,100.095
2000-04-25,49.7732,140.3619,63.6024,92.2494,48.5324,81.1643,79.4083,99.4157,133.9619,94.8304,57.1198,52.5325,110.2761,85.973,50.0171,140.743,227.664,97.369,66.593,72.923,81.055,86.211,152.798,76.6561,70.521,88.321,103.034,98.235
2000-05-02,49.2751,148.4403,65.5685,94.9066,49.9002,82.4769,79.5807,98.3401,143.8951,97.7499,56.48,52.6811,114.7543,88.0032,49.5827,147.544,234.916,99.788,68.274,73.916,81.309,84.421,160.643,79.3474,69.623,88.561,106.995,100.46
2000-05-09,49.4926,159.3237,64.9807,95.9463,48.3804,81.0914,79.7061,99.8766,155.2231,98.0743,54.5608,53.2263,112.4592,89.0632,49.826,155.514,232.515,100.309,66.37,72.667,81.451,86.851,169.017,78.8699,67.575,89.277,105.018,100.809
2000-05-16,49.1575,166.3362,70.4329,98.3147,47.7218,79.3047,80.6466,109.557,160.5298,98.2365,51.7886,55.7538,105.9658,93.482,49.5131,163.231,254.668,102.78,65.768,71.385,82.44,94.014,175.369,79.0869,64.27,93.091,99.43,105.674
2000-05-23,48.8405,161.4555,77.4255,96.4085,48.2791,80.034,79.1261,114.474,155.6993,98.2906,52.5197,55.7538,116.0978,94.6763,49.2351,160.957,276.153,100.912,66.807,71.738,80.943,95.421,174.109,78.6094,65.204,93.242,107.72,107.9
2000-05-30,48.5235,170.2632,88.2489,93.7513,45.4421,75.4033,77.5586,118.3154,170.9222,94.7763,48.3157,54.3662,112.4032,91.0785,48.9049,165.924,311.331,98.742,63.168,67.156,79.494,98.107,182.677,74.8331,60.426,91.35,104.826,105.492
2000-06-06,51.3944,166.8972,87.0327,92.9426,45.7461,77.3722,80.098,125.2299,168.0988,97.7499,50.0826,52.9289,99.8083,85.9879,51.755,163.291,300.939,97.898,63.623,69.463,81.825,104.502,181.555,76.8732,62.725,89.307,94.77,101.091
2000-06-13,50.7427,179.7342,84.3401,92.6154,42.1655,73.4975,78.8027,133.9953,180.148,93.3118,49.0152,52.467,101.7446,86.3964,51.112,172.506,292.654,97.898,59.269,65.234,80.848,112.18,189.756,71.7946,61.324,88.777,96.683,102.818
2000-06-20,50.7427,175.7414,83.9921,93.9917,40.9496,70.3208,78.9892,131.559,174.271,86.8239,50.1351,54.1258,97.8542,84.6941,51.0773,168.556,293.918,99.103,57.839,62.414,81.037,110.353,182.929,66.8028,62.725,91.426,92.955,100.793
2000-06-27,50.637,184.0249,93.7567,94.852,39.9283,69.4905,77.8239,129.1228,179.8079,87.7266,48.2112,54.0784,98.1244,82.1966,50.973,175.797,322.986,99.827,56.474,61.677,79.935,108.527,189.115,67.4973,60.318,91.502,93.2,97.82
2000-07-04,51.3415,185.5148,90.9317,94.5079,38.0802,68.8407,78.9736,129.1228,179.8835,86.7675,48.0102,51.4243,94.5041,79.1967,51.7029,176.574,313.578,99.525,53.94,61.1,81.053,108.527,189.55,66.7594,60.067,87.339,89.914,94.25
2000-07-11,49.8973,173.1789,87.0218,94.7373,35.989,66.0972,77.8394,134.4521,169.8112,84.2852,47.3211,48.5805,100.3938,80.6059,50.2952,168.317,302.343,99.766,51.145,58.665,79.84,113.354,179.837,64.8495,59.205,82.874,95.26,95.927
2000-07-18,49.8835,182.5947,82.7229,97.1458,35.1622,65.1586,78.7406,152.8765,173.9686,83.1569,46.2299,45.7368,128.6532,87.7777,50.2778,175.703,285.846,102.298,50.041,57.973,80.77,128.224,185.23,64.226,57.865,78.408,119.738,104.462
2000-07-25,49.2282,166.564,75.0463,99.7838,35.5513,66.1333,78.1968,158.8149,155.0146,83.6647,46.3735,46.5425,92.0727,86.6894,49.6174,165.98,264.562,105.312,50.625,58.757,80.139,131.094,172.461,64.4421,57.971,79.695,87.903,103.167
2000-08-01,48.8317,165.6105,81.6175,100.1852,34.9677,65.0864,78.1191,157.5968,164.8034,82.5928,46.4022,46.4477,93.2614,85.4057,49.2177,166.349,287.568,105.975,49.911,57.879,80.045,131.615,175.624,63.7506,58.077,79.619,89.08,101.639
2000-08-08,48.0557,173.5418,90.1966,98.8106,34.9144,65.4835,76.6755,162.9261,163.1857,83.6647,45.7131,44.8177,90.5253,87.4847,48.4358,171.026,307.198,104.732,49.84,58.192,78.679,135.659,182.21,64.6582,57.267,77.368,87.082,104.121
2000-08-15,48.2109,185.9382,87.4252,99.8598,34.1943,67.4329,75.9477,162.317,172.0839,87.8958,45.2537,45.4617,85.1463,89.0753,48.5697,179.642,299.828,105.81,48.937,59.885,77.986,134.485,189.201,67.6405,56.563,78.566,82.371,105.914
2000-08-22,47.9868,189.0658,93.343,98.7787,34.1943,67.505,75.4106,161.708,176.8832,87.6138,45.1962,44.4085,83.8215,92.3682,48.3631,183.15,318.563,104.779,48.876,59.948,77.565,134.224,193.553,67.554,56.457,76.792,80.925,109.768
2000-08-29,47.8488,195.1984,95.519,101.2253,35.7403,71.512,76.9605,163.3829,184.6376,93.7067,46.2874,47.1731,81.3247,93.7217,48.2253,188.504,325.106,107.386,50.956,63.366,79.062,135.529,201.994,71.9625,57.83,80.979,78.92,111.129
2000-09-05,48.2282,202.2508,102.2909,103.8428,36.0131,74.039,77.3442,158.8149,192.8949,97.4865,47.2924,47.3047,79.9998,92.7589,48.6041,195.028,347.354,110.843,51.384,65.561,79.374,132.92,206.868,74.8583,58.886,81.121,77.707,110.06
2000-09-12,47.6936,204.9491,103.8161,106.5171,35.2856,72.9921,76.1472,159.8137,191.0716,96.5275,46.6032,45.7689,85.503,90.4985,48.0876,198.777,356.605,113.268,50.405,64.582,78.204,135.137,207.649,74.123,58.142,78.85,82.558,107.776
2000-09-19,47.4867,214.6998,111.3812,105.8912,34.0579,69.8515,75.8863,149.7301,197.5266,93.7631,44.7655,43.7503,83.7196,88.0847,47.881,205.195,379.379,112.844,48.754,62.078,77.97,126.659,215.618,71.7655,56.089,75.585,80.972,105.396
2000-09-26,47.8143,193.1746,110.8321,105.0946,35.3765,71.2954,76.4695,144.0246,188.1794,96.1326,44.9378,44.6718,83.3119,88.9218,48.2081,194.747,383.996,112.055,50.405,63.218,78.61,121.832,204.939,73.3126,56.227,77.147,80.552,106.076
2000-10-03,47.3833,196.6702,108.7578,102.7048,37.0135,70.6096,76.1472,149.7301,184.5328,96.0197,44.7368,47.1731,80.917,89.3544,47.7777,197.551,377.301,109.509,52.669,62.694,78.36,126.659,207.843,72.8399,56.089,81.121,78.547,106.335
2000-10-10,47.435,202.8268,104.4392,103.0462,37.0135,70.1237,76.1625,166.0755,190.37,95.0383,44.3634,48.314,82.2928,90.0939,47.8276,204.24,366.604,109.084,52.607,62.263,78.407,140.485,212.45,72.3242,55.504,82.896,79.713,107.21
2000-10-17,47.1419,198.608,111.3333,100.4856,37.741,67.7464,74.9655,171.7809,186.6764,93.4684,42.7597,47.1292,90.3947,87.5545,47.5382,198.633,387.843,107.083,53.464,60.384,77.268,145.312,206.907,70.9061,53.611,81.121,87.222,104.699
2000-10-24,46.9177,201.8374,99.7675,98.4942,37.1044,67.464,74.1675,163.1456,192.5473,94.5421,42.5907,44.979,80.7641,87.4847,47.2994,199.844,350.521,105.446,52.669,60.045,76.442,138.007,211.85,71.2499,53.37,77.786,78.36,104.376
2000-10-31,45.9349,195.9376,91.1384,96.5595,37.4682,66.4049,73.3235,152.6599,185.2033,94.5986,41.971,44.7157,75.8215,87.8614,46.31,192.836,322.51,103.93,53.219,58.998,75.537,129.137,204.675,71.2928,52.648,77.502,73.929,105.282
2000-11-07,45.7624,200.5333,103.3881,94.5111,39.0597,68.5937,72.8171,146.9544,186.5464,97.1416,43.6329,46.0322,76.0253,91.9357,46.1565,195.321,366.45,101.687,55.482,61.092,75.069,124.311,204.939,73.3126,54.644,79.631,74.395,110.594
2000-11-14,45.7769,210.9046,120.7267,94.3001,38.0669,67.464,72.0618,134.6183,191.2258,95.5593,43.4639,44.8512,72.7518,91.001,46.1736,200.874,389.168,101.539,54.135,59.835,74.314,114.115,210.231,71.7454,54.327,77.845,71.295,109.971
2000-11-21,45.8793,218.3571,129.3759,94.1311,38.4544,69.0526,71.0936,149.8843,195.9268,99.8541,43.2949,44.8512,69.7522,90.1014,46.293,205.901,384.141,101.661,54.786,61.321,73.356,125.348,214.997,74.6359,54.327,77.776,68.515,109.779
2000-11-28,46.5452,212.5193,124.8502,96.8351,37.9377,70.7119,72.2131,153.2767,188.2579,105.4486,41.5766,44.8102,70.6093,91.5514,46.9753,201.999,392.101,104.154,54.016,62.686,74.53,128.636,207.192,77.8284,52.411,77.708,69.322,111.381
2000-12-05,46.6647,183.3926,148.5248,97.9054,37.8946,70.7119,72.3644,149.7301,165.121,105.8442,42.1682,45.4662,67.5145,90.4237,47.0435,182.42,428.127,105.066,54.016,62.504,74.638,126.033,189.19,77.8284,53.016,78.872,66.363,110.148
2000-12-12,46.6477,183.2712,170.0691,99.708,37.2487,71.6733,71.6382,148.8049,165.6141,107.1514,42.0178,44.3593,64.991,88.0607,47.0279,183.545,418.073,107.133,53.187,63.171,73.819,126.033,190.847,78.7775,52.848,77.023,63.941,107.906
2000-12-19,46.4428,175.6326,179.6026,97.9617,38.885,72.5351,70.3976,145.2582,165.1775,109.3792,42.7314,44.6872,61.9438,87.2686,46.8244,175.872,435.667,105.126,55.319,64.111,72.552,123.704,187.97,80.5032,53.689,77.639,61.071,107.105
2000-12-26,47.1087,167.1622,181.1423,97.1731,39.0573,71.1455,70.912,153.8935,160.7133,109.207,41.2503,45.0152,64.0864,84.8385,47.4837,168.398,452.424,104.154,55.556,63.08,73.093,130.28,182.56,79.813,51.873,78.187,63.0,104.51
2001-01-02,46.1013,170.1782,175.9118,91.4272,39.1434,70.1033,69.5201,156.8234,168.7064,107.3132,40.7292,45.3022,60.3726,81.0255,46.4863,170.25,441.532,98.925,55.675,62.14,71.671,133.431,189.949,79.1227,51.335,78.803,59.457,99.914
2001-01-09,45.8453,171.3332,207.6343,92.9482,39.1865,69.8602,69.4444,161.2952,172.6392,106.9689,41.0858,46.7371,60.7535,80.3811,46.1483,170.796,506.869,99.892,55.744,61.886,71.563,137.027,191.427,78.3994,51.688,81.171,59.771,98.535
2001-01-16,45.0778,182.8838,175.8891,92.7228,37.2487,66.3515,71.26,157.7486,180.6324,102.5501,40.0161,46.7781,64.1816,81.8445,45.3876,178.728,500.294,99.737,53.299,58.671,73.419,134.498,198.256,74.6498,50.482,81.365,62.816,100.602
2001-01-23,45.5687,189.7499,150.5519,95.5958,36.8611,65.0662,72.6973,155.2813,182.822,99.9103,40.1807,46.8601,66.5146,79.5889,45.8778,184.175,459.342,102.288,52.897,57.593,74.844,133.473,203.777,73.1254,50.613,81.696,64.881,96.445
2001-01-30,45.3656,186.4773,138.053,94.7508,36.0429,64.0587,72.9242,147.7254,180.0371,96.0654,39.9887,44.3593,61.1344,83.2542,45.658,182.404,458.497,101.741,51.807,56.905,75.12,127.766,201.67,71.4269,50.417,77.919,59.89,98.728
2001-02-06,44.9255,194.7552,130.513,93.5678,36.775,64.5104,70.6548,154.3561,188.5617,94.5734,41.0309,43.7853,59.2299,80.8644,45.2185,190.507,454.782,100.709,52.783,57.413,72.836,132.888,210.751,71.9059,51.498,76.727,58.04,95.737
2001-02-13,44.3838,196.709,139.0111,93.0715,36.1339,62.2549,68.8338,151.2826,189.6385,92.3274,39.5141,43.1518,59.771,78.7854,44.6716,196.975,484.673,100.466,51.807,54.779,71.027,131.571,214.553,69.3799,49.696,75.865,58.944,91.674
2001-02-20,43.6051,187.618,127.3643,92.9589,36.5068,62.7372,66.8868,143.4878,183.3193,93.253,40.0492,43.6221,59.6801,77.2435,43.8994,189.213,448.365,100.526,52.381,55.198,69.049,124.985,207.651,69.8154,50.318,76.462,58.901,90.54
2001-02-27,45.4333,185.3123,128.4297,91.102,36.2168,62.1515,66.8419,137.2838,182.6833,90.3027,40.9053,42.2112,60.3169,72.4814,45.6117,188.056,453.093,98.583,51.922,54.719,69.034,118.985,207.7,67.6813,51.433,74.341,59.417,85.124
2001-03-06,44.1637,186.8933,130.1489,95.4911,37.0041,64.3565,66.5723,148.2601,182.1088,91.9225,42.9385,44.2884,61.1812,75.0194,44.3862,190.166,459.933,103.199,53.07,56.815,68.728,127.619,208.015,69.5541,53.859,77.787,60.192,87.517
2001-03-13,45.3218,183.336,122.7395,92.2274,36.5483,62.9439,66.6472,139.3518,180.488,89.3193,43.9016,44.7587,57.4966,71.3353,45.4942,189.633,437.529,100.214,52.394,55.59,68.822,121.287,207.302,67.258,55.07,78.488,57.003,83.595
2001-03-20,44.1951,172.071,129.3256,90.1454,35.0565,61.5658,65.1944,137.1247,175.2151,88.1045,43.206,42.4463,56.132,67.8695,44.3694,180.95,456.53,98.156,50.563,54.19,67.255,119.924,200.699,65.6219,54.133,74.836,55.718,81.183
2001-03-27,44.2287,182.8089,137.074,89.1326,34.9736,61.3591,66.4226,135.2158,190.9311,89.0879,43.2328,41.8584,55.5407,64.9358,44.4198,188.383,482.455,97.007,50.341,53.475,68.533,119.47,211.248,64.826,54.352,73.811,55.096,77.727
2001-04-03,43.3711,172.5321,123.8533,86.2065,34.6836,59.292,64.5954,130.4434,191.1568,86.6004,41.9754,41.0354,53.4027,61.934,43.5301,181.367,440.231,93.92,49.897,51.806,66.677,115.23,203.742,63.4994,52.478,72.785,53.396,77.251
2001-04-10,43.4215,187.2794,134.5436,86.6058,34.6457,59.6263,64.7751,133.1072,209.9484,89.0749,40.6036,40.3248,52.2278,63.6871,43.5916,196.162,478.993,94.768,49.952,51.866,66.906,117.501,221.101,64.03,51.01,71.504,52.235,79.847
2001-04-17,44.0269,188.3637,127.2937,86.0243,34.6828,59.1854,65.4868,134.5314,216.633,87.965,40.2931,41.581,51.1628,64.0338,44.1914,198.871,455.432,94.162,49.897,51.479,67.651,118.561,228.581,63.4109,50.603,73.49,51.241,79.862
2001-04-24,44.5146,177.5203,122.9935,85.8569,32.2882,58.2313,66.6146,138.8604,214.5466,87.9061,39.4035,41.2808,53.4174,61.9265,44.5572,191.439,442.933,93.799,46.622,50.466,68.777,121.741,224.429,62.8361,49.479,73.042,53.355,78.034
2001-05-01,44.5314,190.4415,111.8512,87.4747,33.1263,59.5943,65.0713,149.0169,222.9811,90.6163,39.7698,42.3316,58.2302,60.9388,44.5738,201.928,405.945,95.494,47.843,51.687,67.24,127.949,232.683,65.1797,49.854,74.836,57.998,77.358
2001-05-08,44.6493,184.2081,103.4172,85.7453,32.7272,60.0372,64.3293,151.5144,219.6961,91.7358,39.482,40.0424,59.7477,59.8456,44.6237,198.704,376.076,93.874,47.251,51.3,66.525,130.22,227.963,65.1355,49.26,71.253,59.497,76.59
2001-05-15,45.1568,190.5713,112.1838,84.2391,32.2083,60.5142,64.1067,151.3479,209.9077,93.8568,38.3308,41.6561,56.0189,60.6885,45.1391,200.712,401.928,92.49,46.48,51.449,66.284,131.735,226.132,65.9757,47.98,73.57,56.212,76.959
2001-05-22,48.0053,194.7918,99.3546,88.3116,30.5321,60.4802,67.787,153.3459,223.6026,95.0941,38.3308,38.9916,56.4091,56.0526,47.9821,204.77,363.511,96.333,44.267,51.508,70.02,135.217,233.132,66.5063,48.042,69.196,56.567,72.52
2001-05-29,46.0951,186.0911,90.5168,85.578,30.2128,59.8668,67.3714,145.5204,212.8375,95.3298,38.5662,39.7421,51.8565,54.0507,46.0701,200.142,334.295,93.871,43.845,50.406,69.538,128.403,226.19,65.1355,48.354,70.411,52.546,69.755
2001-06-05,44.7547,183.364,92.4649,84.9643,31.2106,61.7749,64.4481,144.0219,200.9627,97.5687,39.0372,39.1042,51.7698,53.9717,44.74,201.708,341.558,93.571,45.162,52.045,66.615,128.1,225.698,67.3023,48.948,69.439,52.388,70.123
2001-06-12,45.6762,188.727,102.123,81.2454,31.4854,64.6193,64.9327,143.7308,199.5103,102.1018,40.5365,39.5174,49.9829,54.0381,45.6378,204.485,378.604,90.027,45.479,54.458,67.158,128.782,226.826,70.1323,50.791,70.35,50.851,69.524
2001-06-19,45.9778,178.2344,94.0636,80.8698,30.7934,63.4955,65.3044,149.7134,191.4501,100.2533,39.254,39.2928,49.9425,51.0941,45.9371,195.585,349.387,89.667,44.53,53.475,67.534,133.009,219.507,68.7615,49.198,69.925,50.772,65.761
2001-06-26,46.4135,173.7237,81.1408,80.0985,29.6799,62.0452,64.5099,153.093,178.668,97.8034,39.4284,37.348,48.2531,51.5238,46.386,190.032,311.535,88.706,42.949,52.253,66.781,135.669,209.961,67.0812,49.416,66.705,49.274,66.314
2001-07-03,44.9557,167.9888,75.3794,78.6662,31.0622,67.3512,62.9358,143.9682,169.0052,106.8939,41.2229,37.9602,47.1817,48.5758,44.9894,185.119,296.362,87.084,45.057,56.722,65.169,129.097,202.931,73.3161,51.665,67.92,48.21,62.52
2001-07-10,44.6877,174.497,76.8944,79.107,33.2507,70.2518,62.7151,145.3201,172.7343,109.6661,43.0921,39.0407,44.9977,49.9364,44.74,189.603,300.959,87.565,48.166,59.175,64.927,130.818,207.271,75.2447,54.007,69.621,46.081,64.271
2001-07-17,45.0176,164.8958,74.1858,79.2171,34.5178,74.0368,62.4945,146.3339,173.4379,109.5372,48.5005,41.7779,44.6269,49.4829,45.0726,183.327,287.955,87.685,49.853,61.817,64.701,131.757,204.962,75.2243,60.721,73.873,45.726,63.687
2001-07-24,45.2833,169.5353,68.7917,75.5262,33.0204,70.0396,62.671,142.1095,169.7088,106.507,45.1857,40.6974,45.4922,49.268,45.3386,183.975,272.915,83.781,47.745,59.04,64.867,129.097,203.462,73.0066,56.602,71.99,46.515,63.411
2001-07-31,44.7021,169.793,75.6549,75.1957,33.5963,72.5157,62.2002,133.9986,171.89,107.2807,48.65,40.1212,42.8138,51.5118,44.7567,183.039,288.615,83.181,48.535,60.783,64.37,122.212,202.337,73.7606,60.999,71.079,43.558,66.298
2001-08-07,44.8183,180.0386,68.195,73.7083,33.1739,70.747,61.3764,130.4501,182.5847,104.8952,47.9771,38.4645,40.9595,50.8076,44.873,192.684,269.394,81.739,48.008,59.483,63.526,119.865,211.77,72.0752,60.101,68.71,42.179,65.392
2001-08-14,46.346,179.7851,71.1326,73.2642,34.0796,71.8082,61.8211,137.7161,186.1643,107.732,48.4257,38.7095,40.6516,48.0745,46.4001,192.396,279.444,81.255,49.265,60.517,63.949,124.716,211.972,74.0711,60.597,69.178,41.793,62.107
2001-08-21,46.0637,175.6871,71.9058,73.8057,33.1694,69.6505,61.7337,137.5471,180.0052,106.4426,45.3352,38.6074,41.4945,47.3107,46.1018,188.582,282.599,81.846,48.254,58.804,63.845,123.777,206.635,73.3171,56.85,68.888,42.57,61.222
2001-08-28,45.5655,179.8512,56.6929,75.7009,33.3514,67.7757,61.559,136.3643,187.7538,103.6703,43.9894,38.7095,41.8394,47.0958,45.6212,193.548,232.418,83.856,48.507,57.386,63.681,122.525,211.308,71.3655,55.209,68.771,42.681,60.898
2001-09-04,45.4493,178.9259,55.7944,73.535,33.6791,68.5185,60.962,131.9709,184.3513,108.6991,42.1949,39.1521,39.119,48.0029,45.5218,192.9,230.364,81.492,49.113,57.977,63.128,118.769,210.097,74.4259,53.041,69.12,40.018,62.004
2001-09-11,45.4493,184.0815,55.878,71.1524,32.9873,66.5022,61.0494,132.9847,193.2423,105.2176,41.198,38.2329,39.3106,45.0311,45.5052,198.37,231.024,78.892,48.143,56.264,63.218,119.082,217.539,72.2082,51.896,67.842,40.018,58.421
2001-09-18,48.1062,185.6678,54.3943,71.1524,31.8222,67.2097,65.1262,128.8572,192.2986,107.3452,41.198,36.4285,38.8892,43.2885,48.0738,201.659,231.92,78.832,46.587,56.719,67.248,115.64,219.531,73.3608,51.864,64.938,39.574,56.179
2001-09-25,48.4549,144.1586,48.0626,70.7733,31.3853,65.5825,66.2036,116.6964,153.0094,103.4124,41.522,36.8711,37.4715,43.5869,48.4218,166.337,215.566,78.36,45.981,55.988,68.278,104.843,181.524,71.3356,52.18,65.925,38.095,56.548
2001-10-02,48.3055,150.6362,47.3939,70.3943,30.475,64.0968,67.7033,114.4321,159.0692,104.186,38.5063,35.8838,35.824,41.5938,48.2726,173.595,213.832,77.887,44.717,54.615,69.756,102.808,187.427,71.874,48.527,63.602,36.652,54.189
2001-10-09,48.1062,148.5832,49.2986,69.4738,31.0212,63.8721,66.2473,107.1168,152.6697,105.86,38.588,37.3477,34.7512,37.7745,48.0741,172.262,217.526,76.764,45.526,54.323,68.263,96.236,184.176,72.2329,48.649,65.519,35.543,49.279
2001-10-16,46.977,144.5489,51.4187,69.7445,30.1109,60.554,63.2625,115.303,147.3216,101.5996,37.112,37.8243,33.6401,37.5597,46.9615,166.707,224.761,77.001,44.313,51.257,65.263,103.591,178.188,69.1821,46.792,66.332,34.433,48.954
2001-10-23,45.9143,142.4185,52.6546,68.2283,29.7468,59.579,61.7774,115.4772,145.422,100.4952,37.3579,38.8798,33.3719,35.5188,45.919,164.337,231.696,75.346,43.858,50.731,63.74,103.747,175.679,68.0156,47.066,68.016,34.063,46.315
2001-10-30,46.6947,141.9666,56.3794,69.0406,30.0017,61.3201,62.0686,119.309,141.1599,103.3535,39.0795,40.2416,33.2186,34.5163,46.6802,163.597,246.469,76.232,44.212,52.104,64.024,107.19,171.402,70.0345,49.136,70.107,33.878,45.091
2001-11-06,46.5287,129.8293,51.7065,66.7121,29.492,60.7281,59.9574,122.7925,133.6586,102.7689,39.4238,38.8798,36.7819,36.772,46.5313,150.858,228.53,73.632,43.454,51.49,61.919,110.319,162.762,68.9129,49.501,68.481,37.503,48.128
2001-11-13,46.1801,141.3855,50.6568,73.2639,29.8645,62.0165,60.2773,126.1018,143.4005,102.3791,40.2108,37.9144,34.4924,41.7535,46.2003,162.309,228.792,80.725,44.004,52.516,62.246,112.166,173.388,69.1479,50.486,66.978,35.582,54.461
2001-11-20,45.4013,123.6316,51.4864,73.0495,30.2764,62.4692,59.0342,127.8435,130.1516,102.6389,39.6205,38.9373,36.0014,40.5764,45.4557,146.805,231.661,80.549,44.493,52.718,60.967,114.662,160.287,69.3766,49.795,68.419,37.157,52.752
2001-11-27,45.451,125.7621,49.9627,76.4796,29.6242,61.8424,58.7885,131.8495,132.587,100.2354,39.9894,37.7824,33.4145,42.0138,45.5053,147.918,222.675,84.304,43.662,51.822,60.729,117.824,162.302,67.6387,50.246,66.517,34.723,54.318
2001-12-04,45.7824,126.8596,43.3935,75.9972,30.3794,61.9469,60.0316,134.1138,134.0239,98.6763,41.1453,37.4524,32.624,41.9459,45.8032,151.404,206.214,83.776,44.542,52.198,61.978,118.989,165.016,67.4558,51.598,66.113,33.935,54.503
2001-12-11,45.2191,116.7318,47.1223,73.8534,30.1391,60.9466,61.7951,128.0177,123.4277,96.5552,39.3918,37.8484,34.3486,42.0025,45.2506,142.354,217.39,81.488,44.151,51.388,63.702,113.996,157.289,66.8155,49.405,66.517,35.51,54.788
2001-12-18,46.5446,123.2711,44.6927,73.9606,29.3839,59.9427,63.8911,122.4441,131.655,95.724,38.0402,37.7164,33.127,41.663,46.5725,148.734,207.725,81.664,43.124,50.665,65.739,109.337,163.853,66.404,47.812,66.056,34.365,54.389
