,BOND,CANA,BUND,GILT,JGB
2013-02-21,117.3125,123.23,125.32,100.92,138.45
2013-02-22,117.4063,123.56,125.52,100.91,138.52
2013-02-25,117.9531,124.15,125.44,100.93,138.68
2013-02-26,118.125,124.5,126.64,102.15,138.84
2013-02-27,118.0313,124.46,126.81,102.46,138.99
2013-02-28,118.1406,124.66,126.72,102.35,139.01
2013-03-01,118.3438,125.07,127.18,103.05,139.04
2013-03-04,118.2031,125.13,127.18,102.82,139.3
2013-03-05,118.125,125.07,126.77,102.32,138.98
2013-03-06,117.8281,124.75,126.8,102.41,139.05
2013-03-07,117.3906,124.48,126.43,101.86,139.11
2013-03-08,116.9375,123.91,126.11,101.48,139.25
2013-03-11,116.9375,123.88,126.34,101.84,139.21
2013-03-12,117.1875,124.17,126.62,102.17,139.37
2013-03-13,117.1719,124.13,126.71,102.19,139.34
2013-03-14,117.1875,123.89,126.71,102.14,139.4
2013-03-15,117.5469,124.29,126.93,102.39,139.42
2013-03-18,117.8281,124.68,127.42,102.81,139.67
2013-03-19,118.1563,125.1,128.02,103.38,139.62
2013-03-20,118,124.89,127.73,103.14,139.62
2013-03-21,118.0156,125.02,127.88,103.2,139.78
2013-03-22,118.1094,125.2,127.8,103.37,139.94
2013-03-25,118.1563,125.21,128.11,103.66,139.88
2013-03-26,118.2813,125.24,128.19,103.99,139.99
2013-03-27,118.6563,125.64,128.81,104.44,140.08
2013-03-28,118.5313,125.63,128.79,104.19,140.06
2013-03-29,118.5313,125.63,128.79,104.19,139.68
2013-04-01,118.6563,125.94,128.79,104.19,139.68
2013-04-02,118.5313,125.61,128.57,104.15,139.58
2013-04-03,118.9063,126,128.81,104.33,139.66
2013-04-04,119.2969,126.43,129.2,104.61,140.23
2013-04-05,119.5781,126.81,129.54,105.33,138.29
2013-04-08,119.3125,126.67,129.31,104.86,138.6
2013-04-09,119.2656,126.54,129.06,104.55,138.92
2013-04-10,118.9219,126.24,128.66,104.15,138.43
2013-04-11,119.0313,126.45,128.58,104.24,138.98
2013-04-12,119.4219,126.84,129.13,104.64,138.02
2013-04-15,119.4844,126.88,129.27,104.8,137.83
2013-04-16,119.3906,126.82,129,104.65,138.36
2013-04-17,119.5,126.99,129.45,105.01,138.36
2013-04-18,119.5625,127.13,129.48,105.17,138.72
2013-04-19,119.4375,127.05,129.27,105.19,138.83
2013-04-22,119.5313,127.05,129.55,105.34,138.6
2013-04-23,119.5156,126.98,129.32,104.98,138.92
2013-04-24,119.5313,127.01,129.41,105.05,138.86
2013-04-25,119.5,126.76,129.42,104.76,138.98
2013-04-26,119.8281,127.16,129.72,105.1,138.9
2013-04-29,119.8438,127.18,129.82,105.38,138.9
2013-04-30,119.7656,127.23,129.75,105.26,138.78
2013-05-01,119.9844,127.32,129.75,105.3,138.99
2013-05-02,120.0156,127.4,130.27,105.74,139.35
2013-05-03,119.3125,126.6,129.37,104.77,139.35
2013-05-06,119.1406,126.2,129.38,104.77,139.35
2013-05-07,119.1094,126.05,128.73,104.24,138.98
2013-05-08,119.25,126.22,129.11,104.46,138.97
2013-05-09,119.1875,126.16,129.14,104.33,138.97
2013-05-10,118.6094,125.31,128.05,103.48,137.99
2013-05-13,118.5156,125.16,128.26,103.49,137.27
2013-05-14,118.2813,124.84,128.12,103.37,136.46
2013-05-15,118.4063,124.95,128.04,103.09,136.25
2013-05-16,118.9688,125.3,128.63,103.56,136.61
2013-05-17,118.4219,124.98,128.75,103.43,137.02
2013-05-20,118.375,124.98,128.23,103.15,136.47
2013-05-21,118.4531,124.94,127.76,102.94,136.25
2013-05-22,117.8594,124.67,128,103.27,136.26
2013-05-23,117.875,124.65,127.81,103.12,136.84
2013-05-24,117.9531,124.66,127.98,103.32,136.64
2013-05-27,117.9531,124.17,127.7,103.32,136.77
2013-05-28,117.0625,123.65,127.31,102.75,136.2
2013-05-29,117.125,123.38,126.95,102.29,135.95
2013-05-30,117.125,123.51,127.23,102.69,136.51
2013-05-31,116.875,123.38,127.21,102.22,136.66
2013-06-03,117.0313,123.54,127.02,102.33,137.37
2013-06-04,116.9688,123.32,126.82,101.9,136.83
2013-06-05,117.1719,123.65,127.24,102.15,137.1
2013-06-06,117.3906,123.79,126.95,101.92,137.33
2013-06-07,116.75,122.79,126.89,101.61,137.42
2013-06-10,116.4375,122.18,126.42,101.03,137.57
2013-06-11,116.5313,122.36,126.32,100.77,137.2
2013-06-12,116.3438,122.23,126.36,101.04,136.97
2013-06-13,116.6875,122.46,126.72,101.34,136.98
2013-06-14,117.2344,122.99,127.31,101.91,137.42
2013-06-17,116.9688,122.67,127.24,101.78,137.33
2013-06-18,116.8906,122.65,126.73,101.25,137.56
2013-06-19,115.6875,121.79,126.94,101.38,137.6
2013-06-20,114.9531,120.99,125.78,99.92,137.21
2013-06-21,114.2031,120,125.12,98.98,136.75
2013-06-24,113.9219,119.5,124.17,97.66,136.79
2013-06-25,113.7031,119.07,124.37,97.92,136.88
2013-06-26,114.1094,119.24,124.81,98.7,136.89
2013-06-27,114.5469,120.06,125.19,98.92,137.31
2013-06-28,114.4688,119.84,125.24,98.77,137.32
2013-07-01,114.4531,119.84,125.3,98.96,136.95
2013-07-02,114.5156,120.1,125.39,99.28,136.93
2013-07-03,114.2969,119.95,125.89,99.19,136.99
2013-07-04,114.2969,120.09,125.92,99.21,137.11
2013-07-05,112.75,118.87,125.36,98.3,137.18
2013-07-08,113.3125,119.56,125.61,98.32,136.86
2013-07-09,113.5156,119.58,126.16,98.76,137.02
2013-07-10,113.3125,119.22,126.18,98.97,137.26
2013-07-11,114.25,119.88,126.49,99.25,137.73
2013-07-12,114.0469,119.96,127.11,99.82,137.77
2013-07-15,114.4219,120.16,126.89,99.62,137.77
2013-07-16,114.5,120.36,127.16,100.23,137.72
2013-07-17,114.8906,120.7,127.38,100.02,137.82
2013-07-18,114.6406,120.56,127.64,100.26,137.98
2013-07-19,114.9531,120.77,127.63,99.97,138.04
2013-07-22,114.9688,120.81,127.61,100.2,138.23
2013-07-23,114.8281,120.38,127.27,99.85,138.29
2013-07-24,114.3438,119.67,126.3,99.09,138.37
2013-07-25,114.2344,119.6,125.91,99.09,138.12
2013-07-26,114.5938,120.01,126.09,99.66,138.22
2013-07-29,114.4531,119.76,126.07,99.68,138.22
2013-07-30,114.3438,119.52,126.06,99.81,138.21
2013-07-31,114.3594,119.97,125.99,99.46,138.21
2013-08-01,113.4063,118.86,126.01,98.97,138.2
2013-08-02,114.4844,119.66,126.19,98.69,137.96
2013-08-05,114.2813,119.66,125.86,98.3,138.31
2013-08-06,114.2969,119.28,125.73,98.23,138.25
2013-08-07,114.5469,119.49,125.89,98.35,138.59
2013-08-08,114.7031,119.64,125.92,98.28,138.58
2013-08-09,114.7031,119.73,125.91,98.39,138.59
2013-08-12,114.5313,119.41,125.87,98.44,138.61
2013-08-13,113.7031,118.5,124.65,97.16,138.71
2013-08-14,113.7656,118.45,124.73,97,138.52
2013-08-15,113.5156,118.06,123.99,96.6,138.6
2013-08-16,113.0469,117.58,124.09,96.41,138.42
2013-08-19,112.7031,117.26,123.83,95.98,138.32
2013-08-20,113.2188,117.92,124.43,96.55,138.57
2013-08-21,112.8125,117.59,124.02,96.21,138.69
2013-08-22,112.3906,117.32,123.65,96.19,138.51
2013-08-23,112.9375,117.9,123.52,96.35,138.3
2013-08-26,113.1094,118.24,123.94,96.35,138.33
2013-08-27,113.8125,119.04,124.37,97.36,138.57
2013-08-28,113.3438,118.52,124.16,97.14,138.85
2013-08-29,113.6094,118.85,124.42,97.42,138.97
2013-08-30,113.5156,118.77,124.48,97.42,138.91
2013-09-02,113.5156,118.77,123.98,96.85,138.74
2013-09-03,112.8594,118.12,123.57,96.5,138.58
2013-09-04,112.4375,117.81,123.69,96.66,138.55
2013-09-05,111.8125,117.08,122.68,95.49,138.56
2013-09-06,112.2969,117.34,123.63,96.18,138.5
2013-09-09,112.6719,117.56,123.57,96.07,138.91
2013-09-10,112.2969,116.99,122.77,95.39,139.16
2013-09-11,112.7031,117.18,123.1,95.59,139.19
2013-09-12,112.7344,117.22,123.71,96.21,139.23
2013-09-13,112.8438,117.33,123.9,96.45,139.21
2013-09-16,113.2344,117.2,124.36,96.79,139.21
2013-09-17,113.3906,117.35,123.97,96.19,139.27
2013-09-18,114.7031,118.23,123.66,95.67,139.33
2013-09-19,114.3594,118.01,124.41,96.57,139.64
2013-09-20,114.4531,118.15,124.2,96.31,139.48
2013-09-23,114.5938,118.45,124.61,96.59,139.48
2013-09-24,115.0313,119.11,125.29,97.41,139.72
2013-09-25,115.3438,119.38,125.65,97.83,139.76
2013-09-26,115.1719,119.09,125.59,97.93,139.63
2013-09-27,115.4063,119.44,126.11,98.27,139.75
2013-09-30,115.4375,119.54,126.16,98.24,139.73
2013-10-01,115.2031,119.49,125.94,98.27,139.84
2013-10-02,115.4375,119.52,125.99,98.37,139.95
2013-10-03,115.6094,119.63,125.91,98.48,140.09
2013-10-04,115.2656,119.15,125.67,98.14,139.96
2013-10-07,115.3594,119.38,125.98,98.41,140.03
2013-10-08,115.3281,119.4,125.9,98.36,139.99
2013-10-09,115.3281,119.48,125.92,98.53,139.98
2013-10-10,115.0781,119.25,125.39,98,139.99
2013-10-11,115.1875,119.28,125.52,98.13,139.98
2013-10-14,115.0156,119.28,125.48,97.96,139.98
2013-10-15,114.9531,118.78,125.02,97.46,139.86
2013-10-16,115.3281,119.06,124.73,97.1,140.06
2013-10-17,115.9531,119.58,125.42,97.85,140.18
2013-10-18,115.9063,119.93,125.75,98.19,140.35
2013-10-21,115.7656,119.66,125.63,97.97,140.31
2013-10-22,116.4531,120.41,126.19,98.79,140.38
2013-10-23,116.5938,120.93,126.48,99.1,140.5
2013-10-24,116.375,120.93,126.49,98.86,140.45
2013-10-25,116.5625,121.01,126.66,99.08,140.42
2013-10-28,116.5156,120.97,126.74,99.09,140.42
2013-10-29,116.6563,121.08,126.85,99.24,140.5
2013-10-30,116.4688,121.08,127.37,99.7,140.7
2013-10-31,116.3281,121.12,127.5,99.08,140.65
2013-11-01,115.7969,120.2,127.37,98.75,140.65
2013-11-04,115.9844,120.36,127.4,98.86,140.65
2013-11-05,115.6094,120.01,126.75,98.1,140.55
2013-11-06,115.9375,119.94,126.74,98.09,140.44
2013-11-07,116.125,120.03,127.35,98.45,140.67
2013-11-08,115.1875,119.26,126.62,97.67,140.67
2013-11-11,115.1094,119.26,126.61,97.43,140.63
2013-11-12,115,118.88,126.33,97.49,140.53
2013-11-13,115.4219,119.3,126.9,97.52,140.49
2013-11-14,115.8594,119.71,127.23,97.89,140.6
2013-11-15,115.7813,119.65,127.17,98.01,140.25
2013-11-18,116.0469,119.91,127.37,98.2,140.36
2013-11-19,115.7656,119.65,126.97,98.14,140.54
2013-11-20,115.4219,119.14,127,98.06,140.5
2013-11-21,115.4219,119.2,126.59,97.25,140.36
2013-11-22,115.6094,119.62,126.56,97.48,140.36
2013-11-25,115.7031,119.7,126.89,97.72,140.3
2013-11-26,116.0781,120.29,127.23,98.05,140.53
2013-11-27,115.7813,119.96,127.17,97.9,140.66
2013-11-28,115.7813,120.08,127.19,98.04,140.67
2013-11-29,115.6875,119.96,127.24,97.85,140.68
2013-12-02,115.2188,119.43,126.71,97.11,140.61
2013-12-03,115.4219,119.69,126.82,97.39,140.43
2013-12-04,114.9844,119.25,125.95,96.68,140.45
2013-12-05,114.75,119.03,125.44,96.53,140.41
2013-12-06,114.625,118.66,125.64,96.72,140.11
2013-12-09,114.7344,118.94,125.62,96.54,140.28
2013-12-10,115.2188,119.73,125.69,96.84,140.27
2013-12-11,114.8906,119.32,125.81,96.91,140.39
2013-12-12,114.6563,119.07,125.63,96.6,140.39
2013-12-13,114.6563,119.18,125.76,96.66,140.11
2013-12-16,114.6406,119.06,125.76,96.83,140.12
2013-12-17,114.9219,119.32,125.8,96.84,140.33
2013-12-18,114.6875,119.11,125.66,96.47,140.38
2013-12-19,114.1094,118.79,125.36,96.13,140.19
2013-12-20,114.1719,119.04,125.47,96.36,140.15
2013-12-23,113.9063,118.95,125.31,96.18,140.15
2013-12-24,113.5469,118.57,125.31,96.08,140.23
2013-12-25,113.5469,118.57,125.31,96.08,140.09
2013-12-26,113.4844,118.57,125.31,96.08,139.91
2013-12-27,113.4844,117.94,124.6,95.27,139.92
2013-12-30,113.7031,118.42,124.79,95.66,139.59
2013-12-31,113.5469,118.13,124.79,95.7,139.59
2014-01-01,113.5469,118.13,124.79,95.7,139.59
2014-01-02,113.7031,118.38,124.75,95.66,139.59
2014-01-03,113.6563,118.33,124.72,95.73,139.59
2014-01-06,113.9219,118.66,125.12,96.28,139.81
2014-01-07,114.125,119.06,125.32,96.49,140.07
2014-01-08,113.5938,118.71,125.12,96.23,139.99
2014-01-09,113.7969,119.04,125.14,96.29,140.04
2014-01-10,114.6875,120.36,125.76,97.16,140.08
2014-01-13,114.9531,120.47,126.12,97.61,140.08
2014-01-14,114.5781,120.2,126.15,97.64,140.58
2014-01-15,114.3906,120.23,126.02,97.32,140.47
2014-01-16,114.6563,120.68,126.58,97.83,140.43
2014-01-17,114.8125,120.95,126.79,97.69,140.45
2014-01-20,114.8125,121.14,126.94,97.83,140.55
2014-01-21,114.7656,121.07,127.02,97.79,140.28
2014-01-22,114.3906,121.1,126.89,97.46,140.4
2014-01-23,115.1406,121.88,127.37,98.09,140.59
2014-01-24,115.4063,121.86,127.92,98.47,140.86
2014-01-27,115.1719,121.57,127.82,98.4,140.88
2014-01-28,115.4063,121.84,127.74,98.17,140.9
2014-01-29,115.9219,122.34,128.14,98.6,140.79
2014-01-30,115.7656,122.21,128.43,98.77,140.95
2014-01-31,116.0313,122.5,129.02,99.14,140.97
2014-02-03,116.6563,122.93,129.14,99.24,141.01
2014-02-04,116.3906,122.57,129.11,99.23,141.05
2014-02-05,116.1563,122.28,129.19,99.31,141.11
2014-02-06,115.9063,121.83,128.52,98.78,141.03
2014-02-07,116.2344,122.25,128.97,99.09,140.94
2014-02-10,116.2031,122.04,128.81,99,141.08
2014-02-11,115.875,121.69,128.8,98.91,141.08
2014-02-12,115.5781,121.4,128.38,98.21,141.02
2014-02-13,116.0313,121.66,128.93,98.54,141.13
2014-02-14,115.9375,121.6,128.77,98.52,141.23
2014-02-17,115.9375,121.6,128.77,98.63,141.13
2014-02-18,116.2188,121.79,128.87,98.92,141.15
2014-02-19,116.0156,121.8,129.04,99.09,141.19
2014-02-20,115.7969,121.84,128.63,98.36,141.34
2014-02-21,115.9063,122.05,129.01,98.53,141.28
2014-02-24,115.7813,122,128.84,98.6,141.32
2014-02-25,116.1094,122.43,129.1,98.81,141.4
2014-02-26,116.3281,122.76,129.54,99.01,141.4
2014-02-27,116.5469,123.13,130.08,99.53,141.37
2014-02-28,116.3438,123.05,129.46,99.11,141.39
2014-03-03,116.7656,123.12,130.15,99.7,141.46
2014-03-04,116.1563,122.55,129.78,99.35,141.44
2014-03-05,116.1563,122.58,129.73,99.1,141.34
2014-03-06,115.8594,122.14,129.19,98.63,141.38
2014-03-07,115.4219,121.95,129.25,98.53,141.31
2014-03-10,115.5313,122.24,129.46,98.45,141.32
2014-03-11,115.6406,122.31,129.32,98.55,141.31
2014-03-12,115.9063,122.64,129.78,98.88,141.31
2014-03-13,116.4375,123.18,130.34,99.4,141.13
2014-03-14,116.4531,123.16,130.36,99.68,141.31
2014-03-17,116.1094,122.74,130.16,99.59,141.33
2014-03-18,116.2813,123.01,130.17,99.6,141.41
2014-03-19,115.3438,122.34,129.9,99.5,141.51
2014-03-20,115.2813,122.06,129.39,98.85,141.61
2014-03-21,115.3438,122.09,129.49,99.02,141.61
2014-03-24,115.3125,122.46,129.96,99.48,141.51
2014-03-25,115.3438,122.43,130.16,99.39,141.48
2014-03-26,115.6563,122.62,130.31,99.51,141.27
2014-03-27,115.7188,122.81,130.7,99.75,141.27
2014-03-28,115.4375,122.7,130.46,99.31,141.32
2014-03-31,115.375,122.42,130.28,99.21,141.18
2014-04-01,115.25,122.29,130.13,99.13,141.4
2014-04-02,114.8438,121.66,129.74,98.88,141.32
2014-04-03,114.8906,121.74,129.86,99.04,141.13
2014-04-04,115.5469,122.23,130.39,99.62,141.11
2014-04-07,115.7188,122.52,130.55,99.83,141.44
2014-04-08,115.8906,122.51,130.32,99.58,141.39
2014-04-09,116.0313,122.55,130.17,99.55,141.46
2014-04-10,116.5,122.95,130.75,100.25,141.52
2014-04-11,116.5938,123.27,130.92,100.3,141.56
2014-04-14,116.4063,123.11,130.74,100.12,141.6
2014-04-15,116.4063,123.37,131.35,100.42,141.63
2014-04-16,116.2031,123.32,131.17,100.14,141.59
2014-04-17,115.6094,122.84,130.93,99.94,141.6
2014-04-18,115.6094,122.84,130.93,99.94,141.61
2014-04-21,115.5938,122.74,130.93,99.94,141.59
2014-04-22,115.5,122.76,130.57,99.44,141.62
2014-04-23,115.7969,123.02,130.85,99.84,141.51
2014-04-24,115.7813,123,130.77,99.69,141.49
2014-04-25,115.9063,123.22,131.27,100.23,141.41
2014-04-28,115.9375,123.15,131.09,99.98,141.52
2014-04-29,115.8438,122.95,131.07,99.78,141.52
2014-04-30,116.2344,123.39,131.34,99.93,141.47
2014-05-01,116.4531,123.64,131.34,100.19,141.52
2014-05-02,116.4531,123.77,131.57,100.23,141.64
2014-05-05,116.3906,123.57,131.45,100.23,141.64
2014-05-06,116.4531,123.53,131.45,100.12,141.64
2014-05-07,116.6719,123.52,131.35,100.08,141.75
2014-05-08,116.8906,123.61,131.65,100.24,141.69
2014-05-09,116.7813,123.63,131.63,99.97,141.68
2014-05-12,116.5313,123.23,131.55,99.51,141.65
2014-05-13,116.8438,123.61,132.04,99.95,141.6
2014-05-14,117.3594,124.34,132.52,100.74,141.66
2014-05-15,117.6406,124.55,133.25,101.35,141.73
2014-05-16,117.5156,124.53,132.96,101.03,141.82
2014-05-19,117.4688,124.53,132.91,100.85,141.79
2014-05-20,117.7188,124.52,132.74,100.59,141.78
2014-05-21,117.5469,124.22,132.53,100.32,141.76
2014-05-22,117.3594,123.97,132.75,100.24,141.69
2014-05-23,117.5313,124.11,132.74,100.45,141.8
2014-05-26,117.5313,123.93,132.74,100.45,141.79
2014-05-27,117.6406,124.23,133.03,100.42,141.77
2014-05-28,118.2031,125.18,133.61,101.24,141.91
2014-05-29,118.125,124.91,133.51,101.41,142.04
2014-05-30,118.0313,124.95,133.4,101.16,142.04
2014-06-02,117.4375,124.38,133.32,100.75,141.94
2014-06-03,117,123.87,132.71,100.37,141.91
2014-06-04,116.8906,123.7,132.52,99.98,141.87
2014-06-05,117.0781,123.88,132.8,100.12,141.86
2014-06-06,116.9375,124.03,133.37,100.3,142.05
2014-06-09,116.7813,123.92,133.14,100.01,142.01
2014-06-10,116.6094,123.77,132.79,99.75,142.06
2014-06-11,116.6719,123.79,132.95,99.86,141.99
2014-06-12,117.1094,124.21,133.02,99.86,142.07
2014-06-13,116.875,124.15,133.2,99.61,142.03
2014-06-16,116.8906,124.36,133.43,99.59,142.02
2014-06-17,116.4688,124.18,132.83,99.4,142.15
2014-06-18,116.8125,124.64,133.21,99.74,142.1
2014-06-19,116.9219,124.83,133.83,99.81,142.16
2014-06-20,116.8438,124.2,133.55,99.57,142.25
2014-06-23,116.8438,124.04,133.83,99.85,142.2
2014-06-24,117.125,124.46,133.8,99.8,142.26
2014-06-25,117.3438,124.83,134.47,100.57,142.35
2014-06-26,117.6094,125.14,134.74,100.69,142.45
2014-06-27,117.625,124.97,134.54,100.71,142.56
2014-06-30,117.7031,125.08,134.63,100.39,142.47
2014-07-01,117.4219,125.08,134.72,100.14,142.52
2014-07-02,116.9688,124.06,134.3,99.75,142.46
2014-07-03,116.8125,124.05,134.19,99.71,142.42
2014-07-04,116.8125,124.14,134.47,99.66,142.38
2014-07-07,116.9688,124.39,134.58,99.92,142.42
2014-07-08,117.3125,124.94,134.97,100.56,142.54
2014-07-09,117.5313,125.19,134.92,100.52,142.63
2014-07-10,117.7031,125.3,135.18,100.85,142.66
2014-07-11,117.75,125.45,135.2,101.09,142.76
2014-07-14,117.5156,125.42,135.15,101.06,142.66
2014-07-15,117.4531,125.38,135.08,100.68,142.69
2014-07-16,117.4375,125.62,135.31,100.68,142.66
2014-07-17,117.875,126.08,135.72,101.22,142.74
2014-07-18,117.8125,126.01,135.76,101.4,142.64
2014-07-21,117.7969,126.28,135.91,101.52,142.64
2014-07-22,117.9219,126.4,135.53,101.31,142.66
2014-07-23,117.9375,126.41,135.83,101.61,142.74
2014-07-24,117.5781,126.03,135.42,101.17,142.81
2014-07-25,117.8281,126.56,135.8,101.53,142.72
2014-07-28,117.6563,126.44,135.78,101.46,142.78
2014-07-29,117.8906,126.78,136.17,101.8,142.8
2014-07-30,117.2188,126,135.62,101.36,142.79
2014-07-31,117.1719,125.92,135.52,101.09,142.73
2014-08-01,117.7813,126.41,135.92,101.62,142.75
2014-08-04,117.8906,126.41,135.95,101.8,142.8
2014-08-05,117.9063,126.49,135.54,101.42,142.87
2014-08-06,118.0156,126.52,136.28,102.04,142.84
2014-08-07,118.4063,126.84,136.67,102.23,142.76
2014-08-08,118.4531,127.18,136.89,102.57,142.97
2014-08-11,118.4063,126.93,136.76,102.26,142.89
2014-08-12,118.3125,126.54,136.79,102.38,142.93
2014-08-13,118.6094,126.97,137.12,102.75,142.91
2014-08-14,118.7656,127.11,137.29,102.84,142.98
2014-08-15,119.0781,127.42,137.74,103.47,142.97
2014-08-18,118.8125,127.02,137.28,102.85,143.03
2014-08-19,118.6875,126.88,137.47,103.19,143
2014-08-20,118.4063,126.61,137.66,102.99,142.83
2014-08-21,118.5,126.73,137.56,103.12,142.67
2014-08-22,118.375,126.88,137.61,103.09,142.88
2014-08-25,118.4375,127.21,138.03,103.09,142.89
2014-08-26,118.5469,127.29,138.12,103.77,143
2014-08-27,118.7344,127.56,138.56,104.52,143.04
2014-08-28,118.9219,127.72,138.81,104.5,143.09
2014-08-29,118.8594,127.76,138.78,104.48,143.04
2014-09-01,118.8594,127.76,138.8,104.32,143.04
2014-09-02,118.3438,126.75,138.36,103.92,142.97
2014-09-03,118.3438,126.64,138.13,103.6,142.97
2014-09-04,118.1094,126.41,137.96,103.42,142.96
2014-09-05,118.1875,126.47,138.39,103.65,142.86
2014-09-08,118.0781,126.23,138.32,103.65,143
2014-09-09,117.7969,125.9,137.67,103.56,143.01
2014-09-10,117.6406,125.66,137.65,103.37,142.86
2014-09-11,117.6563,125.78,137.66,103.4,142.63
2014-09-12,117.1719,125.3,137.21,103.06,142.61
2014-09-15,117.3281,125.32,137.46,103.05,142.61
2014-09-16,117.3906,125.21,137.49,103.15,142.58
2014-09-17,117.2188,125.18,137.67,103.24,142.82
2014-09-18,116.9375,124.7,137.19,102.63,142.62
2014-09-19,117.1875,125.08,137.76,103.07,142.71
2014-09-22,117.4531,125.37,138.01,103.38,142.93
2014-09-23,117.6875,125.96,138.16,103.57,142.93
2014-09-24,117.4531,125.57,138.24,103.63,143.05
2014-09-25,117.8906,126.15,138.57,103.8,143.08
2014-09-26,117.5938,126.02,138.64,103.82,143.08
2014-09-29,117.9063,126.39,138.71,103.98,143.04
2014-09-30,117.7813,126.04,138.88,104.12,143.05
2014-10-01,118.6094,126.72,139.35,104.65,143.07
2014-10-02,118.4219,126.69,139.27,104.87,143.11
2014-10-03,118.2656,126.71,138.99,104.45,143.18
2014-10-06,118.5156,126.8,139.27,104.77,143.17
2014-10-07,119.0781,127.39,139.26,105.37,143.25
2014-10-08,119.4219,127.55,139.34,105.75,143.34
2014-10-09,119.4844,127.51,139.35,105.64,143.46
2014-10-10,119.5938,127.59,139.53,106.05,143.33
2014-10-13,120.1719,127.59,139.5,106.61,143.33
2014-10-14,120.4375,128.31,140,106.83,143.37
2014-10-15,121.5,128.92,140.84,108.18,143.45
2014-10-16,121,128.52,140.2,107.33,143.44
2014-10-17,120.625,128.39,139.75,106.32,143.64
2014-10-20,120.7813,128.55,139.88,106.68,143.45
2014-10-21,120.6406,128.37,139.7,106.63,143.57
2014-10-22,120.4219,128.12,139.75,106.35,143.49
2014-10-23,120.0313,127.89,139.4,106.04,143.55
2014-10-24,120.0469,127.83,139.48,106.08,143.68
2014-10-27,120.1563,127.77,139.72,106.29,143.66
2014-10-28,119.9688,127.67,139.65,106.1,143.77
2014-10-29,119.5,127.35,139.46,105.89,143.72
2014-10-30,119.6563,127.46,139.97,106.13,143.72
2014-10-31,119.4063,127.48,140,105.92,143.72
2014-11-03,119.3281,127.45,139.86,105.67,143.72
2014-11-04,119.3438,127.53,140.42,106.12,143.89
2014-11-05,119.3438,127.46,140.23,105.89,143.63
2014-11-06,119.125,127.13,140.21,105.98,143.66
2014-11-07,119.6875,127.63,140.34,106.32,143.58
2014-11-10,119.3281,127.32,140.36,106.49,143.74
2014-11-11,119.1719,127.32,140.33,106.11,143.45
2014-11-12,119.375,127.37,140.54,106.52,143.06
2014-11-13,119.5313,127.48,140.66,106.6,143.28
2014-11-14,119.7188,127.59,140.77,106.97,143.43
2014-11-17,119.5156,127.72,140.7,107.21,143.47
2014-11-18,119.6719,128.06,140.63,107.16,143.25
2014-11-19,119.4375,127.74,140.21,107.04,143.5
2014-11-20,119.6094,127.82,140.68,107.36,143.56
2014-11-21,119.7188,127.91,140.98,107.8,143.64
2014-11-24,119.8125,128.24,140.9,107.79,143.64
2014-11-25,120.1875,128.6,141.31,108.21,143.79
2014-11-26,120.4219,128.87,141.52,108.54,143.92
2014-11-27,120.4219,129.15,141.83,108.96,144.07
2014-11-28,120.7188,129.58,141.8,108.94,144.09
2014-12-01,120.5938,129.11,141.5,109.33,144.09
2014-12-02,120.0469,128.46,141.28,108.62,144.13
2014-12-03,119.9844,128.52,141.28,108.25,144.35
2014-12-04,120.2031,128.86,141.11,108.48,144.42
2014-12-05,119.625,128.53,140.98,108.25,144.5
2014-12-08,119.9219,129.06,141.72,108.66,144.34
2014-12-09,120.2813,129.14,142.11,109.37,144.57
2014-12-10,120.7656,129.74,142.17,109.17,144.61
2014-12-11,120.5469,129.66,142.25,109.27,144.63
2014-12-12,121.1875,130.39,142.87,110.23,144.71
2014-12-15,120.9063,130.14,142.79,110.08,144.84
2014-12-16,121.2813,130.55,143.15,110.53,145.04
2014-12-17,120.625,129.98,143.23,110.64,145.06
2014-12-18,120.1875,129.43,142.96,109.63,145.12
2014-12-19,120.3281,129.85,143.22,109.77,145
2014-12-22,120.3906,130.09,143.16,110.08,145.16
2014-12-23,119.7188,128.98,143.27,109.8,145.16
2014-12-24,119.6719,128.95,143.27,109.56,145.19
2014-12-25,119.6719,128.95,143.27,109.56,145.28
2014-12-26,119.7344,128.95,143.27,109.56,145.15
2014-12-29,120.0938,129.75,143.88,110.23,145.22
2014-12-30,120.2656,130.04,143.92,110.38,145.24
2014-12-31,120.4844,130.32,143.92,110.78,145.24
2015-01-01,120.4844,130.32,143.92,110.78,145.24
2015-01-02,120.8125,130.71,144.48,111.05,145.24
2015-01-05,121.4063,131.24,144.24,111.58,145.34
2015-01-06,121.9688,131.75,144.89,112.28,145.55
2015-01-07,122.0625,131.73,144.72,112.16,145.45
2015-01-08,121.7188,131.04,144.35,111.79,145.57
2015-01-09,122.1719,131.52,144.72,112.33,145.65
2015-01-12,122.625,132.07,144.7,112.47,145.65
2015-01-13,122.875,132.3,144.67,112.33,145.74
2015-01-14,123.2969,132.71,145.2,113.03,145.83
2015-01-15,123.8438,133.23,145.37,113.02,145.8
2015-01-16,123.3906,132.95,145.37,112.8,145.84
2015-01-19,123.3906,133.15,145.68,112.97,146.06
2015-01-20,123.3906,133.34,145.6,112.9,145.91
2015-01-21,122.9844,134.14,144.79,113.4,145.62
2015-01-22,122.6875,134.15,145.65,113.06,145.11
2015-01-23,123.2031,135,146.56,113.51,145.84
