,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
38615,71.6890 ,509.7443 ,100.3922 ,182.5027 ,15.7317 ,107.1583 ,97.7842 ,175.6097 ,529.8418 ,179.6031 ,56.8233 ,25.2989 ,30.1004 ,29.8709 ,72.7956 ,798.1130 ,819.2090 ,228.8490 ,29.1390 ,96.1910 ,103.5400 ,197.3780 ,817.2270 ,122.0616 ,82.2030 ,63.2890 ,36.8690 ,46.7590 
38622,71.1093 ,501.0432 ,101.0701 ,189.2945 ,15.4654 ,104.4419 ,97.1611 ,180.6691 ,574.8932 ,175.0925 ,55.7719 ,25.7517 ,28.6849 ,31.9501 ,72.2267 ,790.5020 ,832.8420 ,236.0100 ,28.7070 ,93.9010 ,102.9270 ,203.0650 ,852.3000 ,119.3355 ,80.9870 ,64.3250 ,35.2000 ,49.5760 
38629,71.5822 ,492.0341 ,109.5748 ,193.4572 ,15.6556 ,105.3786 ,98.4472 ,186.5446 ,554.0579 ,170.8895 ,60.0775 ,27.3465 ,30.1655 ,31.3358 ,72.7187 ,771.1200 ,887.9310 ,241.8100 ,29.0400 ,95.2100 ,104.2930 ,209.6680 ,832.9970 ,116.8138 ,86.9250 ,68.0920 ,36.8120 ,49.2160 
38636,73.1838 ,488.3210 ,103.9402 ,201.0158 ,15.4083 ,105.6062 ,104.4137 ,193.2360 ,505.8125 ,172.0365 ,59.0248 ,26.9921 ,32.7851 ,32.5880 ,74.3478 ,762.0830 ,855.0880 ,251.1900 ,28.6410 ,95.3320 ,110.5390 ,217.1890 ,809.0110 ,117.5635 ,85.9230 ,67.3860 ,39.8830 ,51.0430 
38643,72.3906 ,478.8025 ,102.9995 ,199.9751 ,15.3702 ,109.3844 ,103.8833 ,190.7879 ,479.9336 ,175.4572 ,61.1738 ,25.8896 ,34.0542 ,32.7062 ,73.5644 ,736.8750 ,851.1230 ,251.1900 ,28.5410 ,98.7660 ,110.1760 ,214.4380 ,775.2640 ,119.8807 ,89.2140 ,64.7020 ,41.2260 ,51.4390 
38650,72.4059 ,483.7307 ,106.3752 ,199.8656 ,15.1800 ,108.1929 ,103.7507 ,192.9096 ,471.8232 ,175.1525 ,59.4161 ,25.6336 ,33.7450 ,32.6235 ,73.5949 ,752.4520 ,876.7770 ,251.6200 ,28.2750 ,97.9490 ,110.1480 ,216.8220 ,771.4650 ,119.6081 ,86.6390 ,64.0890 ,40.9770 ,51.4750 
38657,70.2552 ,466.1741 ,89.1223 ,198.9345 ,14.9708 ,107.5056 ,99.0438 ,183.6068 ,449.6295 ,177.3864 ,57.5594 ,24.9642 ,31.5973 ,30.7805 ,71.4586 ,727.8380 ,746.8310 ,251.1900 ,28.0100 ,97.1720 ,105.2690 ,206.3660 ,740.3240 ,121.1074 ,83.9560 ,62.6770 ,38.6350 ,49.3060 
38664,70.5140 ,467.6371 ,90.3747 ,201.3603 ,14.8561 ,107.3223 ,101.0984 ,184.0965 ,445.9031 ,178.0971 ,56.9404 ,24.6546 ,35.0838 ,30.1057 ,71.7180 ,731.2360 ,763.1170 ,255.5930 ,27.9090 ,97.0570 ,107.4740 ,206.9900 ,733.6220 ,121.5301 ,83.1750 ,62.0040 ,42.8440 ,48.6050 
38671,71.5260 ,443.6123 ,88.7408 ,211.4478 ,14.8754 ,108.5595 ,103.2411 ,196.5001 ,416.1196 ,184.0879 ,55.7769 ,24.1962 ,31.4688 ,29.6718 ,72.7557 ,695.8610 ,776.3070 ,267.6880 ,27.9190 ,98.0250 ,109.7380 ,219.4860 ,698.7340 ,124.8691 ,81.4960 ,60.8930 ,38.5650 ,48.1540 
38678,75.1870 ,453.0836 ,86.7974 ,208.8478 ,14.5390 ,104.8935 ,108.4346 ,196.6633 ,424.2025 ,177.5894 ,54.7866 ,23.4103 ,32.1598 ,29.6052 ,76.4789 ,713.1360 ,775.5400 ,264.5800 ,27.3430 ,94.9470 ,115.2420 ,219.6700 ,716.2990 ,120.2118 ,80.3270 ,59.0130 ,39.5480 ,47.9780 
38685,76.1703 ,435.0650 ,84.4725 ,216.0826 ,14.2025 ,101.5483 ,110.2314 ,203.1916 ,398.8304 ,173.4264 ,52.4100 ,23.7097 ,31.3903 ,29.0498 ,77.5013 ,689.9450 ,759.6590 ,273.9050 ,26.7990 ,91.8700 ,117.2250 ,227.7580 ,679.6820 ,117.3770 ,76.9960 ,59.7000 ,38.5840 ,47.0980 
38692,77.7285 ,461.5539 ,97.0902 ,224.6174 ,14.4681 ,103.3813 ,115.3069 ,213.6368 ,433.8746 ,177.4879 ,52.8061 ,23.6348 ,30.3382 ,29.1665 ,79.0577 ,733.8430 ,822.1070 ,285.2280 ,27.2790 ,93.2060 ,122.6460 ,240.4420 ,728.5730 ,119.3344 ,77.7760 ,59.6090 ,37.3170 ,47.1940 
38699,79.2867 ,471.8343 ,110.1702 ,229.0826 ,14.7869 ,109.6567 ,112.5921 ,225.3876 ,450.3050 ,197.3546 ,52.1087 ,23.8407 ,30.8721 ,29.8162 ,80.6248 ,751.0000 ,846.7340 ,291.4450 ,27.8870 ,99.3200 ,119.9420 ,254.9640 ,752.5020 ,132.6313 ,77.0670 ,60.0210 ,37.9980 ,47.7750 
38706,75.1870 ,440.3236 ,101.5653 ,228.3478 ,14.8577 ,111.1440 ,110.1003 ,231.9158 ,413.9330 ,200.4840 ,52.4496 ,24.5518 ,32.1598 ,29.5552 ,76.4786 ,704.3800 ,828.3980 ,290.4090 ,28.0150 ,101.3850 ,117.2660 ,262.8680 ,699.6850 ,134.3862 ,77.2440 ,61.8550 ,39.5480 ,47.7140 
38713,77.1688 ,440.2486 ,81.1484 ,233.7174 ,15.2650 ,112.4510 ,115.5692 ,237.4648 ,413.9330 ,205.4305 ,51.8165 ,25.4500 ,33.3532 ,29.8773 ,78.4912 ,703.5520 ,763.3410 ,296.8470 ,28.7200 ,102.5590 ,123.0620 ,269.1180 ,701.1310 ,137.6935 ,76.5000 ,64.0110 ,40.9470 ,47.8900 
38720,80.5575 ,480.0870 ,77.5090 ,231.5695 ,15.5838 ,113.3074 ,120.1332 ,231.4262 ,463.8079 ,199.5754 ,56.5890 ,25.8991 ,34.1070 ,30.6770 ,81.9414 ,767.2100 ,776.3830 ,294.3310 ,29.2640 ,103.4500 ,127.9700 ,261.5810 ,776.8440 ,134.3187 ,83.4800 ,65.2030 ,41.8920 ,49.1310 
38727,82.5525 ,480.9123 ,68.2915 ,238.1826 ,15.1057 ,106.1862 ,118.2315 ,239.2601 ,462.7932 ,184.1303 ,54.6167 ,24.6453 ,37.4046 ,30.8714 ,83.9993 ,770.6720 ,718.9110 ,304.6780 ,28.4780 ,97.0060 ,126.0040 ,270.9340 ,780.2120 ,124.6962 ,80.7270 ,62.2440 ,45.9090 ,49.9750 
38734,83.8656 ,502.2195 ,67.2177 ,238.6348 ,14.7869 ,102.9862 ,118.9922 ,254.1119 ,482.9045 ,182.0104 ,51.6704 ,24.6079 ,38.8807 ,31.0935 ,85.3613 ,801.0910 ,718.9860 ,305.4520 ,28.0570 ,94.0470 ,126.9390 ,286.7410 ,809.7470 ,123.5383 ,76.6480 ,62.2090 ,47.5880 ,50.1880 
38741,84.4505 ,503.1198 ,63.7368 ,243.3261 ,15.1057 ,102.9862 ,121.0250 ,291.9757 ,470.1300 ,181.6066 ,52.4009 ,24.8886 ,38.4410 ,31.4323 ,85.9514 ,805.5510 ,695.3020 ,308.1070 ,28.6430 ,94.3260 ,129.0440 ,320.1850 ,810.7330 ,123.5383 ,77.5190 ,63.1470 ,47.3090 ,50.4920 
38748,86.3102 ,509.5720 ,67.1384 ,251.9174 ,15.4952 ,107.1327 ,129.6416 ,294.0974 ,469.6357 ,186.7550 ,54.4219 ,25.6933 ,37.1219 ,30.9436 ,87.8430 ,821.7490 ,731.0170 ,328.2830 ,29.3840 ,98.3130 ,137.7790 ,323.9850 ,823.3890 ,127.0069 ,80.8650 ,65.1580 ,45.8950 ,50.4740 
38755,83.2057 ,473.3348 ,56.6309 ,257.5130 ,15.4421 ,103.4820 ,123.4119 ,296.5454 ,414.7135 ,178.3762 ,54.2515 ,26.3295 ,36.0855 ,30.5992 ,84.7106 ,776.5590 ,639.2330 ,337.6890 ,29.2600 ,95.4420 ,131.6570 ,333.1060 ,773.7920 ,121.5371 ,80.7610 ,66.6780 ,44.7590 ,49.8410 
38762,82.3209 ,451.1721 ,51.3025 ,256.0078 ,15.4799 ,104.9735 ,122.1702 ,290.7369 ,353.8834 ,183.6998 ,53.5932 ,25.9715 ,33.8488 ,31.2573 ,83.7710 ,742.0510 ,582.9370 ,336.6270 ,29.3840 ,96.6780 ,130.3510 ,328.5450 ,665.9270 ,124.5388 ,79.5060 ,65.9630 ,42.0610 ,50.9680 
38769,83.4757 ,464.2854 ,55.4813 ,257.6606 ,16.0206 ,105.8541 ,125.1475 ,289.4375 ,375.9100 ,181.6067 ,56.1259 ,27.8189 ,34.5065 ,30.5212 ,85.0009 ,764.0000 ,629.0940 ,337.6890 ,30.3720 ,97.3160 ,133.1570 ,326.4550 ,702.5810 ,123.0713 ,83.1310 ,70.2980 ,42.8050 ,49.7110 
38776,84.5705 ,459.0401 ,47.5643 ,248.3139 ,16.1389 ,104.6212 ,127.4746 ,278.0679 ,373.6550 ,175.5265 ,57.2728 ,27.6015 ,34.7818 ,30.0071 ,86.1259 ,760.9480 ,547.4490 ,325.7800 ,30.6490 ,96.4390 ,135.6060 ,317.5240 ,700.9370 ,119.2691 ,84.7690 ,70.3420 ,43.2520 ,49.1220 
38783,83.1607 ,461.2985 ,47.4197 ,248.1429 ,15.5813 ,103.9167 ,131.4009 ,279.0424 ,381.9918 ,173.7324 ,58.0852 ,27.6015 ,33.2217 ,29.0923 ,84.7159 ,758.9530 ,550.7030 ,326.8420 ,29.7230 ,95.9210 ,139.8710 ,320.1850 ,712.5250 ,118.1351 ,85.9890 ,70.0740 ,41.3540 ,47.7260 
38790,82.9272 ,474.1933 ,50.4832 ,256.9196 ,15.6657 ,103.5204 ,133.1951 ,266.3734 ,418.4143 ,175.5265 ,56.5560 ,26.2613 ,32.5028 ,29.2818 ,84.4759 ,780.9830 ,574.1490 ,338.1600 ,29.8920 ,95.5530 ,142.0070 ,305.8230 ,747.3980 ,119.4621 ,83.7670 ,66.9610 ,40.5250 ,48.1260 
38797,82.9272 ,454.1590 ,48.2665 ,264.8985 ,15.1081 ,101.3188 ,137.3554 ,276.4437 ,407.2302 ,173.5330 ,54.5489 ,25.5368 ,32.7170 ,28.8001 ,84.4759 ,755.4170 ,553.0840 ,349.0830 ,29.0560 ,93.9560 ,145.9730 ,317.2840 ,733.2620 ,118.8100 ,81.0640 ,65.3940 ,40.8710 ,47.5830 
38804,85.0070 ,481.3328 ,50.8343 ,276.8098 ,15.0236 ,102.4196 ,141.3207 ,295.1223 ,427.3206 ,177.8190 ,54.7401 ,24.7218 ,32.2887 ,28.6377 ,86.6058 ,787.6930 ,580.9280 ,367.3140 ,28.9960 ,95.0470 ,150.1020 ,342.8810 ,771.5430 ,120.2446 ,81.9420 ,63.6960 ,40.3970 ,47.8550 
38811,87.7405 ,482.4984 ,48.6382 ,289.0061 ,15.8516 ,98.4127 ,152.5015 ,291.7114 ,431.7624 ,170.4431 ,53.6171 ,24.8305 ,32.7475 ,28.5836 ,89.4107 ,800.9960 ,567.2970 ,384.5450 ,30.4300 ,91.9310 ,162.2450 ,344.4090 ,773.3410 ,116.1364 ,80.3210 ,64.0000 ,41.0350 ,47.9950 
38818,89.0479 ,502.9737 ,47.5225 ,310.2026 ,16.3654 ,99.0886 ,163.8674 ,276.6075 ,466.8389 ,170.5744 ,54.8385 ,26.6076 ,32.0612 ,28.3427 ,90.7910 ,832.4620 ,558.6240 ,413.4690 ,31.3850 ,92.7880 ,174.4420 ,330.8470 ,816.1010 ,116.0712 ,82.0780 ,68.3110 ,40.1960 ,47.5740 
38825,92.5985 ,521.6312 ,54.8048 ,337.3187 ,16.1591 ,101.2855 ,179.3181 ,287.5655 ,493.1273 ,175.5406 ,55.6015 ,25.7192 ,33.3544 ,28.1777 ,94.4315 ,864.2750 ,643.6120 ,447.8540 ,31.1170 ,95.0080 ,191.2070 ,346.7010 ,853.3890 ,119.3969 ,83.4630 ,66.0900 ,41.7830 ,47.9700 
38832,94.2178 ,525.2277 ,50.0024 ,374.7032 ,15.6113 ,101.8866 ,163.4064 ,274.5818 ,475.0095 ,171.7009 ,59.2363 ,25.3875 ,32.5205 ,26.7348 ,96.0214 ,877.2320 ,594.4120 ,496.5470 ,30.2210 ,95.6310 ,174.7160 ,333.3300 ,826.6800 ,116.5277 ,88.5990 ,65.5240 ,40.8350 ,45.5390 
38839,99.1501 ,536.3697 ,45.5311 ,375.1612 ,15.6919 ,103.5611 ,183.0802 ,287.0846 ,488.4811 ,174.7530 ,60.3385 ,25.5970 ,33.5778 ,26.6146 ,101.2029 ,892.3870 ,551.4800 ,497.1630 ,30.3700 ,96.9950 ,195.3370 ,347.4650 ,848.8740 ,118.8752 ,90.0860 ,66.0030 ,42.1290 ,45.3580 
38846,104.2107 ,509.2903 ,44.3305 ,411.7441 ,15.3374 ,103.8187 ,186.3655 ,280.0317 ,487.6325 ,176.7220 ,58.8142 ,26.8716 ,32.4312 ,26.7296 ,106.2815 ,855.4940 ,546.7370 ,543.7720 ,29.8150 ,97.1890 ,198.9160 ,340.2070 ,838.9680 ,120.1794 ,88.0250 ,69.2460 ,40.7060 ,45.6880 
38853,102.9550 ,495.8920 ,42.2860 ,439.9110 ,16.6910 ,103.5180 ,174.4480 ,272.9790 ,467.1170 ,173.4731 ,60.2920 ,28.1810 ,30.5550 ,26.8660 ,105.0155 ,834.2090 ,537.4910 ,584.4280 ,32.1010 ,97.3450 ,186.4070 ,330.8470 ,810.8620 ,119.1360 ,90.1200 ,72.2330 ,38.5250 ,46.0340 
38860,100.1010 ,506.0460 ,42.1950 ,444.8920 ,16.3040 ,100.7700 ,169.6810 ,266.4070 ,472.5700 ,169.1412 ,59.6350 ,29.3160 ,30.1980 ,26.5470 ,102.1892 ,846.5640 ,512.4910 ,589.7690 ,31.4770 ,95.1640 ,181.7550 ,322.4420 ,826.1030 ,116.0060 ,89.4100 ,75.1530 ,38.1720 ,45.7370 
38867,97.1740 ,507.9500 ,39.7360 ,420.6750 ,16.4010 ,100.2120 ,168.3930 ,255.0260 ,488.4180 ,169.2396 ,59.5650 ,28.7750 ,29.4080 ,27.0010 ,99.1862 ,848.2800 ,488.6710 ,562.3460 ,31.7330 ,94.8520 ,180.6770 ,308.4970 ,838.7830 ,115.1583 ,89.4440 ,73.9430 ,37.2370 ,46.7090 
38874,93.3780 ,511.2650 ,41.4360 ,399.5500 ,15.9660 ,101.9300 ,152.6100 ,241.8820 ,497.7950 ,178.1003 ,58.6970 ,26.8890 ,28.6190 ,27.1220 ,95.2853 ,856.5170 ,510.1920 ,534.0450 ,31.0240 ,96.4490 ,164.4260 ,295.3170 ,850.6090 ,120.6358 ,88.0920 ,69.5220 ,36.2490 ,47.2040 
38881,83.3880 ,483.5080 ,39.7820 ,343.3240 ,15.6770 ,102.2970 ,124.0480 ,235.9940 ,463.9440 ,178.7558 ,58.5360 ,25.9230 ,28.3480 ,27.1650 ,85.0694 ,813.8450 ,487.6100 ,458.5500 ,30.4850 ,97.3060 ,134.0270 ,288.4280 ,819.3150 ,121.6792 ,87.9570 ,67.3120 ,35.9310 ,47.4100 
38888,85.4040 ,482.8180 ,41.2370 ,358.9980 ,14.8320 ,100.2490 ,132.3080 ,243.4960 ,458.0050 ,175.0198 ,57.1410 ,25.7730 ,28.2030 ,26.9200 ,87.1891 ,812.0150 ,503.9420 ,476.8060 ,29.0390 ,95.3590 ,142.6370 ,295.3580 ,814.1490 ,119.1360 ,85.8620 ,67.3540 ,35.7550 ,46.9810 
38895,85.9780 ,502.0590 ,38.6740 ,358.3010 ,14.5400 ,98.8570 ,131.4910 ,253.0300 ,483.3040 ,169.9426 ,58.8730 ,26.4260 ,27.9860 ,25.2630 ,87.8368 ,845.1910 ,487.4330 ,476.8860 ,28.5000 ,94.0340 ,141.9000 ,308.2810 ,860.1290 ,115.6800 ,88.4640 ,69.1050 ,35.4720 ,44.0890 
38902,90.6270 ,515.9210 ,37.5360 ,389.5340 ,15.5850 ,103.0750 ,139.4200 ,259.7500 ,500.4030 ,175.0198 ,61.3240 ,26.9280 ,29.9540 ,25.1110 ,92.5768 ,867.2700 ,479.8860 ,520.0140 ,30.4560 ,98.0460 ,150.4000 ,317.2710 ,898.9370 ,119.1360 ,92.1470 ,70.2310 ,37.7490 ,43.8250 
38909,94.6030 ,518.8180 ,34.8190 ,422.0430 ,16.2310 ,103.6070 ,147.4630 ,258.9690 ,486.7490 ,172.3375 ,63.8650 ,27.8990 ,28.8830 ,24.8570 ,96.6249 ,873.3470 ,452.1290 ,564.2590 ,31.6760 ,98.5830 ,159.3370 ,317.2710 ,881.3970 ,117.3749 ,95.9920 ,72.6500 ,36.5660 ,43.3810 
38916,92.6290 ,519.0250 ,33.4110 ,415.0190 ,15.1550 ,100.0850 ,134.3770 ,244.9030 ,495.8370 ,166.6855 ,61.1220 ,26.6600 ,28.1020 ,25.5740 ,94.6082 ,879.1070 ,447.0820 ,555.4900 ,29.7760 ,95.4690 ,145.3380 ,300.9770 ,889.0530 ,113.5181 ,92.0420 ,69.6060 ,35.6840 ,44.6330 
38923,90.8990 ,508.6110 ,38.3850 ,401.8410 ,14.7240 ,99.4300 ,139.7390 ,239.2760 ,500.4660 ,166.4939 ,60.9420 ,26.3420 ,27.5230 ,26.0510 ,92.8417 ,865.5980 ,476.7700 ,540.1040 ,29.0390 ,94.6640 ,151.2050 ,294.0470 ,892.7100 ,113.3236 ,91.7740 ,68.9800 ,34.9960 ,45.4650 
38930,94.9490 ,516.6110 ,44.6380 ,417.1670 ,14.7860 ,97.2600 ,149.8890 ,232.8690 ,501.4170 ,160.0755 ,61.5940 ,26.2920 ,28.4490 ,26.7970 ,96.9782 ,885.1230 ,517.6690 ,563.8600 ,29.2370 ,92.8250 ,162.2020 ,287.6790 ,921.2270 ,109.3689 ,92.7120 ,68.9390 ,36.1610 ,46.7670 
38937,94.7330 ,526.2090 ,42.0060 ,418.2670 ,14.4970 ,94.3930 ,156.5390 ,218.6460 ,480.9950 ,156.2437 ,60.3570 ,25.7350 ,30.9960 ,26.6880 ,96.7580 ,899.4270 ,499.5120 ,567.2040 ,28.7030 ,90.2970 ,169.5400 ,271.5720 ,923.7530 ,106.9054 ,90.9370 ,67.5830 ,39.1960 ,46.5840 
38944,91.2160 ,503.8260 ,41.9360 ,410.4430 ,13.6710 ,93.2460 ,154.3440 ,199.8920 ,437.6260 ,157.2017 ,58.2880 ,25.2220 ,29.8250 ,26.1410 ,93.1696 ,866.5060 ,508.0010 ,557.4890 ,27.1890 ,89.1860 ,167.2980 ,251.7190 ,866.9350 ,107.0999 ,87.6550 ,66.2210 ,37.8280 ,45.8770 
38951,91.3750 ,496.1210 ,42.9360 ,409.0900 ,13.5280 ,92.1000 ,156.6740 ,188.4830 ,422.1200 ,154.3278 ,58.6030 ,24.1260 ,31.4150 ,26.1360 ,93.3154 ,855.8350 ,515.4450 ,558.0600 ,26.8940 ,88.1900 ,169.9210 ,238.7960 ,840.0280 ,105.1549 ,88.3580 ,63.5850 ,39.7580 ,46.1200 
38958,89.2280 ,474.8120 ,41.7040 ,398.0340 ,13.6860 ,90.2570 ,155.2250 ,185.6700 ,395.6640 ,154.9026 ,56.3990 ,25.4440 ,29.9370 ,26.1410 ,91.1436 ,823.0270 ,503.1890 ,544.2740 ,27.2160 ,86.3890 ,168.3930 ,237.4850 ,797.0130 ,105.6736 ,85.2760 ,67.0200 ,37.9310 ,46.1900 
38965,93.2340 ,467.5090 ,38.2870 ,426.3220 ,14.0010 ,90.7890 ,165.5300 ,179.5750 ,380.8580 ,157.6806 ,56.4440 ,26.7930 ,30.7740 ,25.2630 ,95.2102 ,810.6530 ,484.9860 ,581.5540 ,27.8060 ,86.9260 ,179.4380 ,230.7430 ,779.3360 ,107.4240 ,85.1760 ,70.0960 ,38.9720 ,44.8340 
38972,85.6530 ,434.8760 ,34.4720 ,396.7400 ,13.6280 ,88.2090 ,140.3350 ,181.0440 ,361.8700 ,152.2203 ,55.6570 ,25.5550 ,28.9180 ,25.1350 ,87.4850 ,757.1450 ,437.7770 ,542.3160 ,27.1080 ,84.5680 ,152.4270 ,235.2380 ,743.2410 ,103.8797 ,84.1160 ,67.2600 ,36.7350 ,44.6850 
38979,84.0530 ,416.5830 ,29.3960 ,397.0340 ,14.1300 ,89.1510 ,137.8790 ,189.7400 ,345.5540 ,155.7647 ,55.2080 ,25.9680 ,28.7650 ,24.3750 ,85.8525 ,731.3460 ,381.4200 ,545.6610 ,27.9400 ,85.3920 ,149.8180 ,245.3510 ,716.9760 ,106.0251 ,83.2650 ,68.0590 ,36.4960 ,43.4930 
38986,86.0570 ,408.8100 ,27.5100 ,407.6790 ,14.8460 ,89.5610 ,144.8070 ,160.9170 ,337.5820 ,156.6269 ,54.2630 ,26.8560 ,29.8250 ,24.7860 ,87.8785 ,712.1790 ,353.8640 ,558.7940 ,29.2820 ,85.8050 ,157.3620 ,208.0810 ,700.1990 ,106.2803 ,82.0770 ,70.3750 ,37.8280 ,43.8920 
38993,83.8080 ,393.1980 ,27.2920 ,386.0950 ,15.1330 ,88.8650 ,139.1390 ,157.7310 ,328.0990 ,155.8605 ,53.2290 ,27.9040 ,29.0860 ,23.3080 ,85.5901 ,700.7010 ,359.7880 ,531.9560 ,29.8460 ,85.3920 ,151.2920 ,203.9600 ,692.5690 ,105.8976 ,80.8230 ,72.9310 ,36.9230 ,41.5630 
39000,83.0450 ,393.4770 ,30.8210 ,397.3280 ,15.7920 ,91.8600 ,141.3430 ,168.1590 ,325.9880 ,159.7929 ,55.1730 ,31.8090 ,28.6950 ,22.9920 ,84.8224 ,703.8210 ,389.0430 ,547.3740 ,30.9200 ,87.8690 ,153.6710 ,217.4450 ,692.3160 ,108.7683 ,83.5630 ,82.1980 ,36.4790 ,41.0610 
39007,85.5380 ,396.7570 ,29.4640 ,411.2070 ,18.4000 ,98.1460 ,148.3980 ,182.2090 ,327.7640 ,172.6303 ,57.5420 ,33.7130 ,28.5830 ,23.2280 ,87.3796 ,712.5130 ,375.0820 ,565.1570 ,35.3480 ,93.6490 ,161.4170 ,235.6120 ,697.2900 ,117.1253 ,86.9950 ,85.8720 ,36.3420 ,41.1320 
39014,84.6880 ,389.9870 ,29.7290 ,402.0330 ,18.5870 ,101.7390 ,149.2790 ,169.3180 ,327.1210 ,176.8176 ,59.6430 ,33.1740 ,29.8950 ,23.4020 ,86.5276 ,703.0410 ,376.1840 ,555.1230 ,36.0460 ,96.7270 ,162.3910 ,218.9430 ,694.5080 ,119.6132 ,90.0310 ,85.9520 ,37.9480 ,41.3050 
39021,87.4550 ,387.0500 ,28.5580 ,393.5050 ,18.3860 ,102.8970 ,154.5700 ,167.2900 ,319.0990 ,181.3856 ,60.0410 ,30.6660 ,30.2020 ,23.2660 ,89.3435 ,700.9240 ,364.5650 ,546.0680 ,35.9390 ,98.2660 ,168.1630 ,216.3210 ,683.8850 ,122.8029 ,90.7570 ,80.3600 ,38.3750 ,41.6340 
39028,90.4670 ,387.1140 ,29.3140 ,395.8580 ,20.1200 ,106.5710 ,159.6720 ,167.7250 ,326.8310 ,188.6182 ,61.9430 ,31.5550 ,31.5130 ,23.5540 ,92.4627 ,699.9210 ,373.3830 ,550.9630 ,39.3740 ,101.8690 ,173.7870 ,216.8830 ,694.1280 ,128.0978 ,93.6280 ,82.9170 ,39.9800 ,42.4020 
39035,90.1270 ,384.3040 ,30.0460 ,364.5090 ,20.3640 ,107.2100 ,162.3910 ,169.0280 ,328.8210 ,185.7632 ,64.3090 ,30.7890 ,32.3590 ,22.5750 ,92.0872 ,698.5050 ,380.4130 ,510.5940 ,39.5990 ,102.9610 ,176.7560 ,218.4800 ,697.6150 ,126.1177 ,97.1440 ,81.6480 ,41.0470 ,40.6880 
39042,90.6270 ,384.2400 ,30.1250 ,367.2510 ,20.6790 ,107.4890 ,164.8890 ,166.2760 ,339.5380 ,184.2405 ,64.8620 ,30.5300 ,32.3450 ,22.5140 ,92.5927 ,701.9980 ,388.9620 ,515.6770 ,40.1800 ,103.2950 ,179.5310 ,215.1420 ,708.3530 ,125.6739 ,97.9620 ,81.3240 ,41.0810 ,40.5730 
39049,91.8540 ,389.4770 ,30.5610 ,369.8760 ,21.0900 ,109.6050 ,171.5970 ,173.6630 ,339.4140 ,188.5230 ,64.5520 ,30.9110 ,33.6520 ,23.0720 ,93.8490 ,706.8000 ,395.8010 ,519.7760 ,41.2900 ,105.2640 ,186.8510 ,222.7460 ,711.3610 ,129.0345 ,97.9950 ,82.9430 ,42.7020 ,41.4840 
39056,92.4530 ,398.6720 ,27.4400 ,378.8610 ,20.7200 ,106.0920 ,174.2440 ,170.3320 ,340.7820 ,178.7209 ,64.8840 ,31.4740 ,34.2710 ,23.2810 ,94.4699 ,725.1360 ,370.0560 ,533.0570 ,40.5500 ,102.1440 ,189.5590 ,218.8510 ,718.9380 ,122.7571 ,98.4540 ,84.2370 ,43.4870 ,41.8350 
39063,90.1420 ,389.7970 ,26.6580 ,361.0670 ,20.4330 ,105.8890 ,173.6850 ,164.6830 ,331.2180 ,181.2277 ,63.4220 ,29.3290 ,34.4060 ,23.7560 ,92.1182 ,701.0160 ,369.7140 ,509.4460 ,40.1270 ,102.5150 ,188.9420 ,209.5780 ,701.5370 ,124.5959 ,96.6200 ,79.4630 ,43.7050 ,42.5390 
39070,89.2430 ,398.5690 ,25.3470 ,352.0820 ,20.4460 ,104.3810 ,157.9060 ,174.3870 ,344.5850 ,177.3729 ,62.0240 ,29.9370 ,33.1260 ,23.9960 ,91.2143 ,713.6760 ,356.0360 ,496.9020 ,40.2330 ,101.2520 ,171.9300 ,219.7780 ,714.9020 ,122.1230 ,94.7860 ,80.6360 ,42.1170 ,42.8300 
39077,89.4570 ,385.7980 ,22.5070 ,335.8060 ,21.2690 ,107.1520 ,158.0930 ,171.7800 ,324.6340 ,181.3914 ,63.8090 ,31.4430 ,34.3920 ,24.6850 ,91.4432 ,696.9770 ,322.0830 ,474.4390 ,41.7650 ,103.9640 ,172.1040 ,218.6660 ,689.0480 ,124.6594 ,97.7660 ,84.4800 ,43.6880 ,43.5940 
39084,91.0410 ,386.7280 ,22.8050 ,334.9890 ,21.3920 ,108.8300 ,160.7020 ,170.1870 ,329.8210 ,184.0081 ,64.6360 ,30.4850 ,33.9880 ,24.5020 ,93.0454 ,697.9600 ,327.4570 ,473.2090 ,42.1080 ,105.4120 ,174.9870 ,217.1820 ,697.4630 ,126.6250 ,98.7160 ,82.2140 ,43.1860 ,43.5870 
39091,87.7590 ,351.7630 ,23.6500 ,298.2350 ,19.4320 ,103.7180 ,156.4780 ,160.7720 ,299.7750 ,178.2140 ,61.3060 ,27.5640 ,31.8880 ,23.5910 ,89.6836 ,640.5510 ,337.7650 ,420.0840 ,38.5160 ,100.8440 ,170.3750 ,207.5380 ,647.3180 ,123.5814 ,93.8680 ,75.2960 ,40.6130 ,42.0420 
39098,89.3100 ,322.1290 ,23.4460 ,300.7430 ,22.0910 ,110.5860 ,156.8500 ,158.0200 ,278.1560 ,194.4748 ,62.6550 ,28.2330 ,32.7630 ,23.9480 ,91.2858 ,578.3060 ,333.9670 ,423.8120 ,43.7490 ,107.4480 ,170.7700 ,204.8550 ,597.8330 ,134.8844 ,95.7890 ,77.5310 ,41.7320 ,42.8160 
