,SA,BR,ID,IN,MY,MX,KR,RU,TW,CN
2005-06-17,548.9175,216000000000.0,2513.6025,351.117,468.2587,19917.45,373.5191,593.3252,323.992,33.427
2005-06-20,547.9432,216000000000.0,2532.0425,355.4266,467.696,20059.541,370.6792,595.6679,324.1957,33.6674
2005-06-21,547.8094,213000000000.0,2495.178,359.6338,467.3014,19822.16,369.4327,594.8754,322.3079,33.7087
2005-06-22,550.3665,213000000000.0,2489.0508,362.9118,472.5597,19648.975,373.5761,602.3677,327.3885,34.2441
2005-06-23,549.7129,208000000000.0,2494.6787,361.7698,471.9593,19499.87,376.5893,605.5583,328.1933,34.2308
2005-06-24,545.1289,207000000000.0,2500.06,362.7626,469.611,19388.998,371.9216,603.9536,326.0781,34.2401
2005-06-27,543.027,211000000000.0,2459.7139,363.4382,466.0479,19653.209,368.2321,601.163,323.3859,34.1536
2005-06-28,545.3316,212000000000.0,2483.1997,358.0102,467.8377,19796.998,369.897,602.4375,324.5109,34.6143
2005-06-29,550.5437,211000000000.0,2485.077,362.3562,465.3753,19821.377,370.5266,600.4622,320.0667,34.5663
2005-06-30,549.9116,209000000000.0,2467.7424,367.2889,464.8236,19715.248,372.7371,608.619,320.6513,34.382
2005-07-01,552.3507,212000000000.0,2524.783,366.8543,467.6781,19736.805,376.7427,620.2419,322.7083,34.383
2005-07-04,553.7856,211000000000.0,2524.8477,370.714,470.2005,19729.9,377.5539,622.7016,321.9185,34.5337
2005-07-05,556.7061,210000000000.0,2503.1023,368.2244,470.3659,20014.176,377.0354,622.7286,320.1258,34.4533
2005-07-06,558.4022,210000000000.0,2468.2715,371.76,473.7943,20209.137,378.3275,643.1057,320.0004,34.525
2005-07-07,558.0592,209000000000.0,2443.3633,363.8932,476.1811,20281.877,382.7312,639.1351,320.4841,33.9828
2005-07-08,560.7146,210000000000.0,2443.4272,366.9199,474.2244,20367.291,381.774,650.9866,319.6133,33.6675
2005-07-11,566.8247,212000000000.0,2482.589,371.4477,477.9838,20235.23,389.047,651.1175,326.1419,34.118
2005-07-12,573.1468,215000000000.0,2499.8438,370.5739,481.3016,20480.328,391.497,650.8443,329.6825,34.1431
2005-07-13,580.9151,217000000000.0,2503.1182,367.6126,480.1206,20501.648,394.7188,656.0842,331.0168,34.6251
2005-07-14,585.6938,216000000000.0,2509.0784,364.1236,484.0016,20619.006,398.7133,651.4194,334.2025,34.8067
2005-07-15,584.203,212000000000.0,2500.462,368.925,482.3078,20359.846,396.8015,643.8241,333.3925,34.5712
2005-07-18,584.7981,212000000000.0,2507.5398,373.6676,480.939,20371.541,397.7266,638.6026,333.3925,34.5954
2005-07-19,586.496,213000000000.0,2513.4268,374.3107,482.2006,20729.885,403.6927,641.4714,333.8368,34.7465
2005-07-20,585.5131,216000000000.0,2547.3052,374.9975,485.9974,20968.639,404.1013,655.6104,334.3845,35.1272
2005-07-21,584.0557,218000000000.0,2595.3223,372.9171,484.9576,20864.328,404.8741,651.4116,334.1569,35.7246
2005-07-22,587.9488,217000000000.0,2648.875,378.3895,494.0481,20950.928,402.6557,663.6466,332.6117,36.0344
2005-07-25,592.3319,212000000000.0,2636.8633,382.4416,495.2532,20692.445,407.1591,664.207,334.2019,36.2252
2005-07-26,586.8012,214000000000.0,2660.2295,383.9392,493.0416,20639.88,407.1645,658.7259,332.2586,36.1432
2005-07-27,590.1293,218000000000.0,2647.4573,387.1457,490.6664,20815.578,408.0141,663.1421,329.5961,36.375
2005-07-28,592.876,222000000000.0,2668.1106,387.1457,491.5377,20982.287,412.4751,675.7063,332.8802,36.4317
2005-07-29,588.1523,220000000000.0,2664.582,387.6292,493.1322,21210.725,416.0678,674.9372,329.1048,36.8816
2005-08-01,595.0864,223000000000.0,2658.7498,388.7716,493.5502,21492.564,418.4623,679.061,329.1575,37.2449
2005-08-02,600.1933,228000000000.0,2688.515,394.2137,494.6885,21616.11,418.2716,689.798,332.7377,37.7822
2005-08-03,601.7564,227000000000.0,2686.54,394.7707,499.9685,21458.709,418.9218,681.6671,339.5049,37.659
2005-08-04,603.9889,224000000000.0,2668.234,396.3663,495.765,21465.35,417.4495,691.1871,338.6732,37.5058
2005-08-05,601.8145,225000000000.0,2629.791,393.7119,495.0735,21260.164,409.8601,697.7252,338.6732,37.4753
2005-08-08,605.9759,228000000000.0,2581.8645,386.6876,497.8763,21456.207,409.5047,704.8492,334.675,37.9193
2005-08-09,605.9759,232000000000.0,2587.5488,385.4446,496.6921,21524.55,413.2152,710.5048,334.5202,37.748
2005-08-10,614.4606,233000000000.0,2634.5732,392.2691,494.6006,21581.945,415.1668,714.7442,333.0619,38.829
2005-08-11,612.9443,232000000000.0,2606.2595,396.1195,492.0068,21782.508,422.802,701.9475,334.3199,39.0148
2005-08-12,613.5871,234000000000.0,2566.932,393.4816,492.2539,21638.637,426.4378,696.2032,333.7578,39.2073
2005-08-15,618.7067,237000000000.0,2485.507,393.4816,487.7477,21805.625,426.4378,703.3691,327.3275,39.4822
2005-08-16,614.2385,234000000000.0,2469.968,392.2725,486.0387,21406.031,421.0671,725.7173,327.694,39.2903
2005-08-17,605.3015,234000000000.0,2469.968,397.3709,485.935,21435.684,419.7974,730.6453,328.0089,39.0328
2005-08-18,603.5212,231000000000.0,2441.7266,395.1574,484.9776,21549.963,411.5609,723.8468,326.2933,37.928
2005-08-19,609.7782,231000000000.0,2411.5132,394.3025,485.6563,21655.572,410.1989,736.9489,323.5294,37.4616
2005-08-22,611.3575,235000000000.0,2393.211,392.1696,484.3072,21805.092,420.0315,739.3186,326.4555,38.0637
2005-08-23,611.1279,232000000000.0,2365.5823,385.3756,484.4724,21707.53,420.7016,741.318,326.0862,37.5098
2005-08-24,606.1984,233000000000.0,2315.9636,384.3686,485.7586,21544.047,412.5146,741.2836,322.7644,37.0826
2005-08-25,603.7139,237000000000.0,2364.181,387.1554,482.0807,21539.004,412.9394,748.6587,322.0469,37.1269
2005-08-26,599.1555,234000000000.0,2340.2168,388.693,481.7917,21343.838,408.3381,757.4522,323.5563,37.561
2005-08-29,601.372,237000000000.0,2217.7646,386.1562,478.5753,21271.57,400.8256,762.4204,318.0324,37.1164
2005-08-30,600.3514,238000000000.0,2329.3538,391.7436,479.8998,20864.547,404.4514,763.9216,316.3046,37.2871
2005-08-31,606.5418,242000000000.0,2359.6028,394.8194,479.8998,21329.752,408.241,770.5677,317.5353,37.0739
2005-09-01,618.3494,242000000000.0,2328.2263,399.0381,480.238,21724.453,417.1101,778.9507,317.5353,37.7234
2005-09-02,621.4109,244000000000.0,2328.2263,399.6394,479.9451,22106.668,419.8036,792.8044,321.7881,37.7813
2005-09-05,618.4159,246000000000.0,2319.6228,400.1781,479.2612,22210.586,419.303,791.7583,320.7269,37.7777
2005-09-06,623.8867,249000000000.0,2360.7378,400.9724,480.4296,22581.89,423.5189,769.6596,323.2329,37.7301
2005-09-07,628.2876,249000000000.0,2377.4983,400.9724,484.2869,22830.686,431.6848,755.928,323.1336,37.8379
2005-09-08,626.969,248000000000.0,2435.5986,406.6583,483.069,22481.56,433.3554,768.4984,323.8437,37.5069
2005-09-09,628.2935,253000000000.0,2495.2463,406.6188,483.7902,22675.701,435.835,788.2206,321.978,37.5199
2005-09-12,635.6758,253000000000.0,2506.887,410.9706,484.8616,22627.822,438.0011,786.9036,325.4226,37.7981
2005-09-13,632.2596,250000000000.0,2446.0747,413.8788,482.8085,22519.42,440.5106,778.435,326.1953,37.4785
2005-09-14,631.4844,251000000000.0,2368.0515,413.8282,482.3047,22768.195,444.6634,777.6142,325.4573,37.4387
2005-09-15,636.5051,253000000000.0,2345.6196,418.6762,484.4163,23021.188,445.3772,795.3404,321.7902,37.4236
2005-09-16,642.1461,257000000000.0,2362.2761,422.4548,486.1316,23021.188,445.9298,817.8727,318.984,37.3606
2005-09-19,646.4163,260000000000.0,2393.7537,425.0091,487.0769,23324.225,445.9298,846.4417,319.7944,37.3616
2005-09-20,643.4949,261000000000.0,2367.7754,428.3697,486.2894,23184.16,451.8103,839.9322,323.6006,38.2428
2005-09-21,646.3932,268000000000.0,2337.7432,425.7705,486.8998,23455.887,454.1051,863.6319,321.5498,38.1739
2005-09-22,639.9234,266000000000.0,2261.3606,411.8493,487.2703,23379.672,454.9836,865.4973,315.3197,38.017
2005-09-23,635.0117,269000000000.0,2253.6482,411.9356,486.7301,23346.691,444.8838,863.3054,312.6303,37.7296
2005-09-26,639.7814,268000000000.0,2318.916,424.3174,489.3366,23568.867,455.992,853.1605,312.7456,37.8227
2005-09-27,647.6353,267000000000.0,2319.6357,427.6456,491.2588,23498.92,455.3808,884.6345,314.1493,37.6128
2005-09-28,649.7031,270000000000.0,2293.0337,431.1316,488.6253,23628.795,462.5862,884.0957,312.9746,37.8093
2005-09-29,656.1642,268000000000.0,2339.1565,433.4204,488.2642,23587.975,462.1547,888.2727,317.8936,39.0407
2005-09-30,665.1159,271000000000.0,2423.3054,432.2308,490.8883,24070.574,458.2754,900.5842,324.6503,39.1808
2005-10-03,659.0615,273000000000.0,2431.7068,436.3817,489.289,24014.678,458.2754,929.3642,324.6495,39.1598
2005-10-04,657.5772,268000000000.0,2472.8594,442.3486,488.9739,23862.219,466.375,933.6596,326.2953,39.1652
2005-10-05,654.1803,257000000000.0,2475.9277,439.2223,491.349,23453.887,460.2731,893.1515,326.1674,38.4406
2005-10-06,638.0612,249000000000.0,2431.8599,430.1466,490.1497,22748.047,449.4771,839.8877,323.5259,37.4077
2005-10-07,632.6311,254000000000.0,2405.2288,428.2183,489.4719,23112.393,447.7086,836.6897,322.6732,37.4178
2005-10-10,633.6199,255000000000.0,2420.5156,427.5416,492.1406,23041.174,457.2318,854.3399,322.6732,37.7463
2005-10-11,640.4354,259000000000.0,2417.9854,430.6232,491.4194,23035.342,462.0419,881.8954,321.9419,37.749
2005-10-12,642.5897,259000000000.0,2405.8113,430.6232,491.1737,22554.258,451.1551,848.0717,316.8946,36.8405
2005-10-13,626.6911,251000000000.0,2375.2246,422.3017,490.7188,22319.584,439.9723,819.6916,315.0734,36.9653
2005-10-14,612.9109,250000000000.0,2392.5852,414.4081,490.5932,22160.924,438.7025,797.8021,314.9521,36.2081
2005-10-17,629.8164,256000000000.0,2379.2202,414.1645,489.5379,22713.312,435.1008,806.314,307.6722,36.4524
2005-10-18,625.9045,246000000000.0,2404.8828,410.1603,489.1778,22419.213,439.1881,811.0924,307.6548,36.8222
2005-10-19,612.1149,246000000000.0,2346.9243,402.8289,484.0407,22457.99,427.6931,776.2799,299.8606,35.9183
2005-10-20,623.8176,239000000000.0,2345.511,401.106,482.6424,22035.465,431.3131,776.7644,303.8931,35.9944
2005-10-21,615.2655,247000000000.0,2347.474,407.4392,481.3462,22204.35,438.3545,786.3907,302.4546,35.8548
2005-10-24,629.956,255000000000.0,2340.1914,400.6687,479.0881,22895.8,438.385,810.5857,301.7082,35.4907
2005-10-25,630.9303,251000000000.0,2315.5046,403.3524,478.7952,22898.473,436.7805,801.7095,302.5321,35.5984
2005-10-26,641.7123,254000000000.0,2310.1296,402.1466,479.1136,23330.42,436.4274,810.4199,302.3768,35.5345
2005-10-27,631.7311,248000000000.0,2320.3042,393.8529,478.4383,22965.191,433.3771,792.8068,299.7723,35.2718
2005-10-28,630.3918,250000000000.0,2302.9067,387.7885,478.5586,23262.629,424.1265,806.0774,297.8321,34.7503
2005-10-31,635.3624,258000000000.0,2316.777,398.2302,481.3185,23553.33,430.4888,830.8497,305.5139,35.3186
2005-11-01,643.7574,264000000000.0,2322.8926,401.2313,481.3185,23837.375,443.4268,833.6868,307.4909,36.0506
2005-11-02,648.3375,264000000000.0,2322.8926,407.2746,483.9994,23828.72,451.2768,856.8874,312.1471,36.1834
2005-11-03,664.7156,266000000000.0,2322.8926,407.2746,483.9994,23661.576,455.7231,864.5054,311.89,36.2939
2005-11-04,661.6577,262000000000.0,2322.8926,407.2746,483.9994,23863.734,456.8613,863.8709,315.7376,36.4511
2005-11-07,669.083,263000000000.0,2322.8926,414.1827,485.0314,23906.947,454.6439,860.6952,313.1387,35.9072
2005-11-08,657.3947,264000000000.0,2322.8926,419.3258,482.8879,23846.822,457.0024,861.4245,312.4144,35.9166
2005-11-09,657.5093,262000000000.0,2290.1772,418.6569,481.3685,23880.629,458.3981,867.7753,319.7002,36.4436
2005-11-10,664.1159,260000000000.0,2274.9338,419.8449,478.1083,24111.357,461.038,852.8783,320.7925,36.7079
2005-11-11,669.7774,258000000000.0,2242.3887,427.5115,477.036,24124.162,470.0182,849.2051,326.328,36.7623
2005-11-14,681.128,258000000000.0,2223.7954,428.918,474.0514,24359.996,470.9723,865.8185,326.4944,36.5476
2005-11-15,681.2774,258000000000.0,2246.66,428.918,471.6937,24159.354,468.9414,855.6384,323.5663,36.7443
2005-11-16,678.2576,261000000000.0,2260.8086,434.2174,473.5851,24360.477,473.0539,858.7183,324.3865,36.8466
2005-11-17,683.9711,266000000000.0,2275.429,436.7221,473.1476,24613.918,472.3983,884.8628,322.1028,37.2963
2005-11-18,691.4951,267000000000.0,2325.2283,438.6568,478.5954,24742.139,475.0028,880.6838,327.2716,37.553
2005-11-21,694.4672,268000000000.0,2344.923,435.4068,481.5777,25099.62,472.414,892.5479,327.1742,37.6069
2005-11-22,687.2165,272000000000.0,2356.4927,431.9017,480.0685,25271.287,460.8077,886.7191,324.263,37.5716
2005-11-23,684.0939,277000000000.0,2338.9856,436.9983,480.1393,25036.594,473.9686,884.5116,328.8507,38.1088
2005-11-24,689.9919,276000000000.0,2385.0935,441.6298,479.893,25093.078,477.2065,897.2907,327.7383,38.1431
2005-11-25,685.788,277000000000.0,2377.8906,447.3823,480.6066,25256.338,476.5675,904.1993,328.5405,38.0448
2005-11-28,682.6607,271000000000.0,2401.8457,453.868,478.5518,25189.492,476.7771,904.4276,332.6254,38.236
2005-11-29,673.0573,273000000000.0,2401.711,452.0637,477.4377,24930.55,471.7846,900.652,328.1025,37.8676
2005-11-30,662.6179,275000000000.0,2439.3389,445.2311,475.9809,25021.549,478.2735,901.1626,332.5355,37.8164
2005-12-01,663.8721,281000000000.0,2434.689,453.6353,471.125,25535.473,480.8646,919.406,331.3024,38.2896
2005-12-02,670.2125,284000000000.0,2489.0557,454.9078,469.7807,25535.598,484.0301,928.5166,335.3213,38.6848
2005-12-05,668.6376,284000000000.0,2495.397,449.0662,469.8359,25702.77,486.7118,929.0825,341.7512,38.6205
2005-12-06,675.8046,287000000000.0,2498.5645,448.6456,471.0682,25916.602,491.8863,929.5524,341.5229,38.2479
2005-12-07,690.102,281000000000.0,2573.9663,452.9629,474.1393,25668.643,495.9037,931.6849,340.6398,38.9686
2005-12-08,688.6989,279000000000.0,2591.1538,454.4643,475.7867,25602.021,494.7007,929.6815,335.6677,38.6112
2005-12-09,689.4637,282000000000.0,2597.767,461.4946,477.8952,26106.463,490.7779,933.5504,335.8402,38.5617
2005-12-12,696.3222,283000000000.0,2635.877,464.5498,476.891,26106.463,496.885,941.4934,335.7057,38.7479
2005-12-13,690.5308,286000000000.0,2657.3174,470.4645,478.0893,26504.15,497.3679,940.1602,335.6459,38.7403
2005-12-14,692.7397,287000000000.0,2640.708,469.8928,478.5022,26876.799,494.1577,944.2997,333.7535,38.765
2005-12-15,700.7958,284000000000.0,2591.3113,466.6184,477.0279,26644.121,493.251,937.8764,334.6826,38.9469
2005-12-16,700.7958,286000000000.0,2550.1858,472.6602,476.9764,26419.723,487.377,942.1756,340.1781,38.8121
2005-12-19,713.6843,284000000000.0,2609.6929,477.7037,478.376,26259.984,494.628,943.1364,344.1687,39.2833
2005-12-20,709.598,284000000000.0,2617.2346,474.473,478.0875,26288.535,495.5121,939.9521,343.9841,39.2814
2005-12-21,712.4983,289000000000.0,2610.104,475.0466,477.1919,26456.898,502.5258,944.5571,346.6758,39.4393
2005-12-22,722.4499,290000000000.0,2623.3254,476.4515,478.3018,26429.377,502.4015,954.9404,343.4721,39.3396
2005-12-23,726.3071,289000000000.0,2610.493,470.8139,476.8914,26524.72,506.9165,950.5544,349.0074,39.4373
2005-12-26,726.3071,287000000000.0,2610.493,461.7961,476.8914,26480.76,509.8015,950.3454,350.0606,39.438
2005-12-27,732.0081,288000000000.0,2614.4836,472.6889,478.4951,26541.807,513.9471,944.9953,349.8816,39.4381
2005-12-28,721.531,287000000000.0,2615.7405,471.4926,478.1806,26274.982,510.695,937.5279,348.9505,39.2302
2005-12-29,727.9069,289000000000.0,2606.9192,475.158,481.2828,26532.355,513.2358,941.7762,351.5345,39.2779
2005-12-30,724.1712,289000000000.0,2606.9192,478.52,481.2499,26348.39,513.2358,943.1192,349.2133,39.0243
2006-01-02,724.1712,292000000000.0,2634.0032,478.2053,481.2499,26537.668,514.9502,943.1192,344.3671,39.0385
2006-01-03,736.1344,300000000000.0,2668.151,485.8657,478.2243,27426.334,515.7245,950.821,351.4832,39.6028
2006-01-04,737.9767,305000000000.0,2735.5156,491.4551,480.8605,27712.35,522.7171,956.8087,353.6817,40.6593
2006-01-05,729.8249,305000000000.0,2729.4138,490.4685,485.6907,27545.213,518.4533,958.9223,358.8228,40.8698
2006-01-06,741.8538,311000000000.0,2754.8083,492.5944,488.3892,27670.025,523.6847,958.6371,358.4603,41.1797
2006-01-09,748.6703,310000000000.0,2814.07,491.1672,489.682,27944.357,522.2688,961.982,361.832,41.8411
2006-01-10,750.5609,310000000000.0,2814.07,483.7101,489.682,27727.174,518.9853,1011.9739,359.0244,41.5926
2006-01-11,756.9865,318000000000.0,2863.3062,483.7101,487.7189,28254.012,516.0535,1023.7591,360.6655,41.7019
2006-01-12,754.6692,318000000000.0,2850.1184,478.7697,488.7832,27924.357,517.8299,1054.824,361.0996,42.056
2006-01-13,758.5497,319000000000.0,2821.3516,479.0094,488.9424,27829.172,523.5381,1047.1208,357.9786,42.6193
2006-01-16,746.1576,325000000000.0,2782.9575,475.0912,485.4888,27919.59,525.4571,1087.4104,360.4595,43.071
2006-01-17,739.0146,321000000000.0,2734.9336,475.51,486.8246,27222.982,516.4505,1073.9391,360.1171,42.4395
2006-01-18,740.0227,317000000000.0,2685.426,473.6196,483.1878,27017.66,505.1454,1060.935,347.3153,42.5681
2006-01-19,763.8822,327000000000.0,2784.1223,482.8389,484.6436,27412.115,508.5656,1095.008,348.5954,43.4438
2006-01-20,767.3703,325000000000.0,2768.4607,487.2394,485.3565,27093.164,499.3334,1116.7335,347.8125,43.5866
2006-01-23,765.9229,325000000000.0,2706.2595,483.3829,485.2368,27210.451,494.3697,1110.595,342.7285,43.1612
2006-01-24,774.1749,332000000000.0,2720.9866,487.354,488.2145,27838.248,505.7006,1118.5021,345.4117,43.5196
2006-01-25,780.4708,332000000000.0,2784.9646,492.9197,489.5593,27901.309,513.1646,1131.3633,350.4718,43.6041
2006-01-26,782.4094,336000000000.0,2767.5864,492.9197,491.6088,28481.887,514.0807,1135.0559,350.4718,43.5126
2006-01-27,798.6823,335000000000.0,2782.3264,501.6969,491.9271,28051.584,525.7279,1166.483,350.4718,44.5365
2006-01-30,794.4054,340000000000.0,2793.743,500.6152,491.9271,27938.158,525.7279,1126.1106,350.4718,44.5365
2006-01-31,806.398,342000000000.0,2793.743,504.6249,491.9271,28039.842,533.8573,1116.6802,350.4718,44.5365
2006-02-01,820.27,342000000000.0,2818.012,500.8693,491.9271,28310.67,526.3851,1134.4471,350.4718,45.5192
2006-02-02,824.494,332000000000.0,2813.0325,498.8776,491.9271,28080.455,524.895,1123.0396,350.4718,45.0415
2006-02-03,802.704,328000000000.0,2816.1873,494.2673,501.9254,27727.64,509.2125,1098.06,353.9242,44.0097
2006-02-06,814.4855,330000000000.0,2820.1729,505.809,503.1564,27727.64,513.8646,1119.4087,361.4276,45.1809
2006-02-07,812.0642,321000000000.0,2855.62,511.0504,499.301,27567.312,510.515,1115.8633,360.9142,45.5365
2006-02-08,792.9574,319000000000.0,2784.2449,508.8827,496.9114,27375.273,501.0787,1121.717,355.2455,44.568
2006-02-09,807.606,322000000000.0,2810.3433,508.8827,498.5214,27415.383,506.5645,1141.2415,356.4684,44.5264
2006-02-10,807.2533,321000000000.0,2816.901,512.0975,497.3666,27106.955,511.0814,1131.713,354.5291,44.7589
2006-02-13,785.7579,315000000000.0,2813.816,515.4306,499.316,26510.635,504.4345,1134.5886,352.5835,44.5836
2006-02-14,767.8776,316000000000.0,2747.2957,511.8491,500.7405,26692.02,505.6447,1128.8722,354.5924,45.2762
2006-02-15,767.12,321000000000.0,2764.68,511.5119,501.0951,26982.98,496.0861,1134.9305,353.3719,45.3415
2006-02-16,765.7897,331000000000.0,2762.8179,512.1993,501.8443,27427.525,500.812,1141.1165,359.1253,44.8088
2006-02-17,793.8013,333000000000.0,2780.3105,505.5304,500.8308,27398.865,509.5822,1179.83,358.2506,45.0403
2006-02-20,794.6724,335000000000.0,2799.4314,509.1226,500.9657,27448.666,515.1136,1212.1646,359.5438,45.8587
2006-02-21,798.2407,334000000000.0,2767.5034,512.6605,500.5594,27374.953,513.7147,1198.3018,356.3074,46.1476
2006-02-22,802.7055,333000000000.0,2750.5078,514.4271,500.1588,27769.232,511.372,1216.592,351.3388,46.7745
2006-02-23,800.6688,334000000000.0,2730.5315,514.0027,502.733,28252.71,519.4122,1218.0865,348.2614,46.8483
2006-02-24,794.2471,337000000000.0,2709.5771,512.4143,501.0802,28217.695,521.1403,1219.282,351.9951,46.4232
2006-02-27,797.9929,337000000000.0,2763.6377,517.0951,502.8617,27911.75,525.2859,1258.5918,353.646,46.4067
2006-02-28,771.4887,337000000000.0,2759.2292,520.133,504.3978,27664.838,522.2767,1195.2179,353.646,45.948
2006-03-01,771.4887,341000000000.0,2788.6545,528.785,501.4118,28192.736,522.2767,1200.404,355.3626,45.7759
2006-03-02,781.3878,339000000000.0,2817.2864,530.7234,501.3945,28191.895,521.4987,1222.4393,357.8483,46.0443
2006-03-03,772.2541,340000000000.0,2850.909,529.7058,500.3149,28303.092,506.7666,1242.2533,352.5436,46.2449
