,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
2016-05-06,33.06,377.5,44.66,61.83,1294.0,215.4,124.5,2.101,1034.75,15.74,17.527,342.8,463.75,149.62
2016-05-09,32.83,369.0,43.44,61.33,1266.6,210.65,126.45,2.098,1026.5,15.88,17.089,339.7,456.5,144.27
2016-05-10,33.44,381.0,44.66,60.9,1264.8,209.25,128.75,2.158,1084.0,16.02,17.092,359.7,461.25,148.57
2016-05-11,33.36,377.5,46.23,60.6,1275.5,210.35,129.75,2.173,1078.25,16.77,17.319,362.0,459.0,158.15
2016-05-12,32.57,389.0,46.7,60.73,1271.2,207.45,130.05,2.155,1072.0,16.98,17.103,364.4,468.0,158.33
2016-05-13,32.5,390.75,46.21,60.62,1272.7,207.4,130.1,2.096,1065.0,16.74,17.132,363.0,474.75,158.82
2016-05-16,32.79,394.0,47.72,60.99,1274.2,208.9,133.6,2.029,1064.5,16.89,17.154,361.2,474.75,160.63
2016-05-17,32.78,397.0,48.99,62.2,1276.9,208.9,132.7,2.048,1080.25,16.82,17.25,369.1,481.75,163.41
2016-05-18,32.45,399.5,48.78,62.05,1274.4,207.85,130.1,2.001,1075.25,16.81,17.132,372.7,480.0,164.89
2016-05-19,31.91,390.0,48.67,61.07,1254.8,206.1,123.95,2.039,1071.5,16.7,16.493,378.1,468.75,163.39
2016-05-20,31.27,394.5,48.41,61.67,1252.9,205.55,124.7,2.062,1074.25,17.07,16.532,392.7,467.75,163.56
2016-05-23,31.15,397.75,48.08,61.45,1251.5,205.5,122.15,2.199,1058.5,16.8,16.423,387.7,462.0,164.56
2016-05-24,30.89,397.5,48.62,63.01,1229.2,206.65,121.8,2.146,1054.75,16.61,16.254,388.9,464.0,165.44
2016-05-25,31.34,404.75,49.56,62.9,1223.8,210.15,121.4,2.181,1085.5,17.16,16.261,407.2,466.0,164.16
2016-05-26,31.04,408.25,49.48,64.33,1220.4,210.25,121.5,2.151,1079.75,17.42,16.343,409.6,481.25,161.95
2016-05-27,31.48,412.75,49.33,64.28,1213.8,211.4,121.3,2.169,1086.5,17.52,16.269,402.6,481.5,163.19
2016-05-30,31.48,412.75,49.33,64.28,1213.8,211.4,121.3,2.169,1086.5,17.52,16.269,402.6,481.5,163.19
2016-05-31,31.82,404.75,49.1,63.94,1217.5,209.55,121.55,2.288,1078.5,17.49,15.994,396.6,464.5,161.34
2016-06-01,32.19,413.75,49.01,63.17,1214.7,207.3,121.9,2.381,1099.75,17.41,15.927,399.1,473.75,161.53
2016-06-02,32.26,415.25,49.17,62.87,1212.6,207.0,123.0,2.405,1144.25,18.08,16.025,418.3,485.5,163.46
2016-06-03,32.26,418.25,48.62,63.92,1242.9,211.3,127.1,2.398,1132.0,18.75,16.365,414.3,497.25,160.75
2016-06-06,32.51,427.25,49.69,65.55,1247.4,211.75,131.7,2.466,1138.25,18.78,16.447,411.7,507.5,158.87
2016-06-07,32.29,427.75,50.36,65.85,1247.0,205.1,132.2,2.474,1141.25,19.0,16.394,407.8,509.0,158.71
2016-06-08,32.89,431.25,51.23,65.78,1262.3,206.15,139.65,2.468,1177.75,19.61,16.985,417.1,519.5,161.98
2016-06-09,33.03,426.5,50.56,64.96,1272.7,203.9,133.95,2.617,1176.0,19.74,17.268,413.5,510.25,161.86
2016-06-10,32.76,423.0,49.07,64.75,1275.9,203.05,136.95,2.556,1178.25,19.7,17.33,414.0,495.0,155.96
2016-06-13,32.51,430.0,48.88,63.79,1286.9,205.35,137.3,2.585,1169.0,19.54,17.443,408.4,491.25,153.62
2016-06-14,32.52,436.5,48.49,63.04,1288.1,204.05,135.1,2.604,1169.5,19.34,17.424,408.6,485.0,152.13
2016-06-15,31.96,429.0,48.01,62.6,1288.3,209.1,138.2,2.595,1156.0,19.76,17.503,407.2,477.5,150.14
2016-06-16,31.16,425.25,46.21,63.3,1298.4,204.8,139.5,2.58,1134.5,19.68,17.607,397.7,472.5,146.53
2016-06-17,31.93,437.75,47.98,64.57,1294.8,205.1,140.75,2.623,1159.5,19.76,17.411,407.4,481.25,150.53
2016-06-20,31.64,421.25,49.96,64.39,1292.1,209.3,141.3,2.747,1143.5,19.69,17.514,402.7,473.0,158.27
2016-06-21,31.36,396.25,49.85,64.02,1272.5,211.6,140.95,2.768,1133.25,19.24,17.319,393.3,458.5,159.29
2016-06-22,31.55,393.0,49.13,64.08,1270.0,213.55,139.7,2.677,1137.5,19.04,17.312,391.0,458.75,158.82
2016-06-23,31.75,387.25,50.11,65.62,1263.1,216.25,142.9,2.698,1124.5,19.04,17.353,383.2,454.25,160.35
2016-06-24,30.99,384.5,47.64,64.83,1322.4,211.05,137.15,2.662,1103.0,19.0,17.789,375.6,454.75,152.5
2016-06-27,31.4,389.25,46.33,64.69,1324.7,212.55,136.05,2.741,1129.75,19.64,17.786,385.0,458.25,148.64
2016-06-28,31.25,388.75,47.85,66.14,1317.9,217.55,140.6,2.89,1146.25,19.94,17.889,393.5,457.25,151.99
2016-06-29,30.98,377.75,49.88,66.22,1326.9,218.6,144.45,2.863,1140.5,21.01,18.407,396.4,444.5,153.83
2016-06-30,31.53,365.5,48.33,64.62,1320.6,219.55,145.65,2.924,1174.25,20.33,18.623,405.8,445.5,150.13
2016-07-01,31.18,360.0,48.99,65.1,1339.0,221.7,146.4,2.987,1164.25,20.78,19.588,404.2,430.25,151.35
2016-07-04,31.18,360.0,48.99,65.1,1339.0,221.7,146.4,2.987,1164.25,20.78,19.588,404.2,430.25,151.35
2016-07-05,30.95,350.75,46.6,65.33,1358.7,218.35,145.55,2.764,1110.0,20.87,19.907,384.2,433.5,142.87
2016-07-06,30.36,341.5,47.43,65.36,1367.1,215.35,143.3,2.786,1101.5,20.57,20.203,383.4,428.5,143.29
2016-07-07,29.79,341.75,45.14,65.25,1362.1,212.35,141.8,2.777,1050.5,19.73,19.838,367.2,425.5,136.31
2016-07-08,30.35,355.0,45.41,65.92,1358.4,211.9,144.1,2.801,1083.25,19.57,20.099,376.3,435.0,137.08
2016-07-11,30.33,348.25,44.76,68.14,1356.6,214.75,149.3,2.702,1077.0,20.28,20.304,372.6,430.5,138.35
2016-07-12,30.81,352.25,46.8,71.14,1335.3,221.3,147.4,2.734,1102.25,19.72,20.171,378.7,438.5,143.01
2016-07-13,30.73,362.0,44.75,73.38,1343.6,224.0,147.65,2.737,1122.75,19.48,20.413,388.1,439.75,137.84
2016-07-14,30.67,357.75,45.68,73.82,1332.2,224.3,152.15,2.727,1083.75,19.91,20.322,373.2,434.0,141.4
2016-07-15,30.89,352.25,45.95,73.86,1327.4,223.35,147.55,2.756,1072.5,19.31,20.165,369.4,424.75,142.2
2016-07-18,30.94,357.0,45.94,73.63,1329.3,223.7,149.45,2.722,1078.25,19.37,20.075,373.0,429.5,138.72
2016-07-19,30.66,341.75,45.45,72.96,1332.3,226.3,146.55,2.728,1044.0,19.36,20.007,359.7,418.0,137.57
2016-07-20,30.71,337.5,45.75,71.95,1319.3,225.4,147.0,2.658,1027.0,19.28,19.613,352.4,413.0,136.37
2016-07-21,31.06,334.25,44.75,72.66,1331.0,225.85,146.85,2.692,1032.5,19.56,19.815,352.5,417.75,135.5
2016-07-22,30.21,335.0,44.19,72.52,1323.4,223.55,141.9,2.777,1006.5,19.59,19.689,346.7,425.25,136.15
2016-07-25,29.46,334.75,43.13,72.12,1319.5,221.7,141.1,2.712,983.75,19.89,19.647,338.9,429.0,133.36
2016-07-26,29.68,332.5,42.92,73.63,1324.4,222.55,141.6,2.677,985.0,19.52,19.683,341.2,415.0,134.36
2016-07-27,29.66,335.75,41.92,73.83,1330.4,218.5,141.2,2.66,999.75,19.1,19.995,345.8,414.75,131.72
2016-07-28,29.64,331.25,41.14,73.02,1337.0,220.9,142.15,2.873,993.25,18.8,20.192,342.8,410.25,130.11
2016-07-29,30.48,334.5,41.6,74.16,1353.1,222.15,146.2,2.876,1020.0,19.05,20.347,349.9,407.75,131.94
2016-08-01,29.87,325.75,40.06,74.17,1355.2,219.95,143.45,2.771,981.25,18.81,20.5,333.7,406.0,130.36
2016-08-02,30.18,324.25,39.51,73.67,1368.2,220.9,141.25,2.733,971.25,19.05,20.701,328.3,401.25,131.16
2016-08-03,30.42,325.0,40.83,73.84,1360.2,219.85,140.4,2.839,973.5,19.04,20.471,329.5,410.25,134.99
2016-08-04,30.64,320.75,41.93,75.86,1362.7,217.4,142.1,2.834,973.5,19.7,20.443,328.0,403.25,136.8
2016-08-05,30.62,324.25,41.8,76.64,1339.5,215.4,142.5,2.772,988.0,20.35,19.817,334.4,416.0,137.63
2016-08-08,31.01,325.25,43.02,76.06,1336.4,216.5,141.1,2.748,1001.25,20.55,19.805,335.9,417.0,136.2
2016-08-09,31.24,322.25,42.77,73.06,1342.1,215.0,141.1,2.615,1005.0,20.39,19.85,336.3,417.0,134.62
2016-08-10,31.57,322.5,41.71,71.16,1347.4,217.1,138.65,2.561,998.5,19.64,20.17,334.0,421.75,130.14
2016-08-11,31.79,321.0,43.49,71.27,1345.5,219.1,137.7,2.551,1001.75,19.6,20.02,333.9,416.25,136.17
2016-08-12,32.03,322.25,44.49,69.88,1338.9,214.0,136.85,2.586,999.0,19.71,19.703,332.5,422.5,137.09
2016-08-15,33.21,326.5,45.74,68.09,1343.2,215.15,136.95,2.59,1023.75,19.98,19.847,339.6,422.0,140.07
2016-08-16,33.38,327.5,46.58,68.01,1352.7,217.2,137.4,2.617,1019.5,20.26,19.874,336.7,423.5,142.26
2016-08-17,34.01,330.25,46.79,68.36,1344.8,215.2,135.05,2.619,1030.5,19.72,19.648,336.7,426.0,145.05
2016-08-18,34.19,332.0,48.22,68.5,1353.2,216.75,138.15,2.674,1032.25,19.98,19.74,334.4,427.0,148.97
2016-08-19,34.14,334.25,49.11,67.57,1342.2,216.7,138.8,2.584,1027.0,19.77,19.317,330.0,427.0,151.29
2016-08-22,33.89,333.25,47.41,67.92,1339.4,214.0,146.4,2.679,1035.25,20.42,18.859,334.2,415.25,148.42
2016-08-23,33.89,328.5,48.1,68.12,1342.1,211.5,147.25,2.761,1034.25,20.73,18.922,332.4,407.75,149.88
2016-08-24,33.57,327.5,46.77,67.41,1326.1,207.65,143.1,2.796,1030.75,20.22,18.556,331.5,404.0,150.96
2016-08-25,32.91,323.5,47.33,67.75,1321.2,207.65,144.45,2.846,998.25,20.55,18.489,324.3,401.25,151.14
2016-08-26,32.95,316.25,47.64,67.71,1322.6,207.85,144.85,2.913,990.75,20.61,18.651,321.2,383.5,151.28
2016-08-29,32.94,320.75,46.98,66.69,1323.7,207.9,145.1,2.896,964.25,20.67,18.859,317.0,397.0,139.58
2016-08-30,32.87,315.75,46.35,65.97,1313.0,207.65,146.05,2.827,950.75,20.52,18.673,310.6,392.25,137.45
2016-08-31,32.6,315.5,44.7,65.32,1307.9,207.75,147.05,2.887,943.0,20.06,18.707,308.4,388.25,133.34
2016-09-01,32.29,323.75,43.16,68.01,1313.6,207.55,151.4,2.792,943.75,19.59,18.943,308.9,394.75,127.24
2016-09-02,32.77,328.5,44.44,67.51,1323.2,207.8,151.4,2.792,952.5,20.18,19.366,309.5,399.25,130.16
2016-09-05,32.77,328.5,44.44,67.51,1323.2,207.8,151.4,2.792,952.5,20.18,19.366,309.5,399.25,130.16
2016-09-06,32.86,328.5,44.83,69.06,1350.4,208.9,153.75,2.717,959.75,20.22,20.138,312.3,398.5,131.64
2016-09-07,32.89,333.25,45.5,69.53,1345.3,209.75,155.1,2.676,975.5,20.29,19.848,318.4,402.75,134.64
2016-09-08,33.0,338.5,47.62,69.25,1337.8,210.0,154.9,2.806,976.75,20.22,19.678,319.4,406.0,141.65
2016-09-09,33.1,341.0,45.88,68.88,1330.7,209.25,151.15,2.797,980.25,19.99,19.368,317.7,403.5,136.11
2016-09-12,32.38,339.5,46.29,66.97,1321.6,210.0,150.9,2.915,964.25,20.24,19.0,313.5,409.25,138.99
2016-09-13,31.6,330.0,44.9,67.2,1319.6,210.15,148.4,2.909,944.0,20.43,18.975,307.3,401.0,137.65
2016-09-14,31.62,331.75,43.58,68.08,1322.0,215.5,148.9,2.889,942.75,20.13,19.066,307.1,403.0,136.15
2016-09-15,32.04,330.0,43.91,68.38,1314.0,215.95,148.9,2.927,950.5,20.48,19.041,308.6,399.5,143.02
2016-09-16,31.98,337.0,43.03,67.74,1306.2,216.0,148.4,2.948,966.0,21.78,18.862,313.7,403.25,146.16
2016-09-19,32.83,337.25,43.86,68.98,1313.8,215.65,152.8,2.934,972.5,22.1,19.29,311.9,404.0,142.08
2016-09-20,33.83,340.5,44.05,70.82,1314.0,216.5,156.8,3.047,989.75,22.13,19.277,313.1,406.0,136.46
2016-09-21,33.4,340.0,45.34,71.81,1327.2,215.5,156.55,3.057,975.5,22.2,19.768,308.7,407.75,139.9
2016-09-22,33.96,336.75,46.32,71.17,1340.7,219.45,155.25,2.99,976.5,22.17,20.099,307.9,405.5,140.18
2016-09-23,33.31,336.5,44.48,70.07,1337.5,220.1,151.4,2.955,955.0,22.13,19.81,303.3,404.75,137.69
2016-09-26,33.12,329.0,45.93,70.08,1339.8,219.85,153.55,3.055,945.25,22.54,19.596,297.6,396.0,140.24
2016-09-27,33.35,331.75,44.67,69.74,1330.4,217.1,153.7,3.05,952.5,23.44,19.165,299.6,404.0,136.26
2016-09-28,32.89,329.25,47.05,68.48,1323.7,218.75,153.1,3.002,945.5,23.78,19.121,299.4,403.25,143.85
2016-09-29,33.34,329.25,47.83,67.73,1326.0,219.0,150.15,2.959,950.25,23.35,19.188,298.7,399.0,144.21
2016-09-30,33.44,336.75,48.24,68.08,1317.1,221.05,151.55,2.906,954.0,23.0,19.214,299.6,402.0,146.31
2016-10-03,33.24,346.0,48.81,68.52,1312.7,219.2,147.55,2.923,973.0,22.67,18.868,308.4,395.5,147.05
2016-10-04,33.1,348.25,48.69,69.67,1269.7,216.7,147.45,2.964,963.5,23.26,17.775,306.3,395.5,149.96
2016-10-05,32.84,347.75,49.83,67.82,1268.6,216.45,148.2,3.041,956.75,23.81,17.695,305.4,405.0,149.28
2016-10-06,33.3,340.5,50.44,67.5,1253.0,215.55,146.4,3.049,958.5,23.11,17.345,303.1,395.75,149.78
2016-10-07,33.31,339.75,49.81,66.98,1251.9,216.35,148.0,3.193,956.75,23.42,17.38,300.2,394.75,148.18
2016-10-10,33.82,343.25,51.35,67.36,1260.4,219.75,152.85,3.275,954.5,23.13,17.659,298.1,403.75,149.72
2016-10-11,33.35,345.5,50.79,67.14,1255.9,218.55,150.8,3.237,954.25,23.29,17.509,300.3,407.25,148.29
2016-10-12,33.34,337.0,50.18,68.97,1253.8,217.65,152.1,3.21,945.5,23.15,17.505,296.5,396.75,146.19
2016-10-13,33.38,349.5,50.44,69.31,1257.6,212.2,152.7,3.341,956.25,22.92,17.458,302.3,416.0,148.18
2016-10-14,34.38,354.25,50.35,70.57,1255.5,211.05,155.4,3.285,962.5,22.91,17.441,300.6,421.0,149.36
2016-10-17,35.44,354.0,50.37,71.19,1256.6,210.7,157.1,3.244,978.25,23.16,17.474,303.5,423.75,149.24
2016-10-18,35.07,353.75,50.62,71.15,1262.9,210.55,158.75,3.263,972.5,23.02,17.638,303.4,420.0,150.57
2016-10-19,35.4,357.5,51.82,71.1,1269.9,210.35,157.85,3.17,981.5,22.95,17.663,306.4,420.25,151.36
2016-10-20,35.05,351.0,50.63,69.8,1267.5,209.6,155.9,3.141,975.5,22.62,17.549,304.6,417.0,149.37
2016-10-21,35.12,352.5,50.85,69.07,1267.7,208.85,156.1,2.993,983.0,22.71,17.493,306.5,414.5,153.14
2016-10-24,35.99,348.25,50.52,68.77,1263.7,209.3,157.9,3.319,992.0,23.2,17.604,307.3,402.5,150.38
2016-10-25,35.8,349.25,49.96,68.49,1273.6,213.85,164.5,3.149,990.75,22.93,17.78,308.2,404.25,150.05
2016-10-26,35.72,354.0,49.18,69.26,1266.6,214.55,163.7,3.036,1010.0,22.67,17.626,319.1,411.5,148.31
2016-10-27,35.11,357.5,49.72,69.76,1269.5,216.35,164.8,3.068,1014.25,22.59,17.639,327.6,414.5,148.71
2016-10-28,35.41,355.0,48.7,70.82,1276.8,219.35,165.5,3.105,1012.0,22.16,17.796,317.5,408.5,145.49
2016-10-31,35.17,354.75,46.86,68.86,1273.1,220.5,164.15,3.026,1011.75,21.57,17.796,316.1,416.25,141.95
2016-11-01,34.85,349.0,46.67,68.2,1288.0,222.9,161.45,2.902,993.25,21.19,18.418,309.5,414.25,148.41
2016-11-02,34.98,346.25,45.34,68.6,1308.2,223.05,162.9,2.792,986.5,21.7,18.693,306.7,417.75,144.79
2016-11-03,35.1,348.0,44.66,68.07,1303.3,224.9,165.65,2.769,989.5,21.48,18.416,306.4,412.0,142.45
2016-11-04,34.71,348.75,44.07,68.53,1304.5,226.5,171.35,2.767,990.75,21.73,18.371,309.0,414.25,137.86
2016-11-07,34.79,346.25,44.89,68.45,1279.4,230.95,174.35,2.816,998.5,22.27,18.151,311.9,410.0,137.1
2016-11-08,35.31,354.25,44.98,68.75,1274.5,238.0,167.5,2.633,1011.25,21.97,18.356,315.7,415.25,136.92
2016-11-09,34.31,340.75,45.27,68.29,1273.5,245.95,170.1,2.69,991.0,22.11,18.378,311.4,406.75,135.72
2016-11-10,34.77,343.5,44.66,69.2,1266.4,255.1,161.85,2.632,998.0,21.65,18.737,311.4,404.75,133.77
2016-11-11,34.44,340.25,43.41,68.44,1224.3,250.9,159.45,2.619,986.0,21.7,17.382,307.8,403.0,130.53
2016-11-14,33.95,337.25,43.32,68.9,1221.7,252.1,161.8,2.749,984.25,21.63,16.893,309.9,394.0,127.78
2016-11-15,34.21,341.5,45.81,70.69,1224.5,250.5,161.8,2.709,989.5,21.15,17.043,310.1,399.0,133.5
2016-11-16,34.1,338.5,45.57,72.13,1223.9,246.75,161.25,2.764,985.75,20.36,16.927,308.4,397.0,131.91
2016-11-17,33.7,342.0,45.42,73.38,1216.9,249.1,159.3,2.703,989.5,20.22,16.772,311.5,403.0,134.3
2016-11-18,34.05,345.5,46.36,73.4,1208.7,246.75,162.1,2.843,993.75,20.15,16.624,310.4,408.0,133.91
2016-11-21,34.64,349.75,48.24,72.29,1209.8,251.5,163.3,2.95,1020.25,20.35,16.521,319.7,410.25,139.65
2016-11-22,34.48,351.0,48.03,72.24,1211.2,254.45,161.85,2.982,1030.0,19.75,16.632,324.9,407.25,140.98
2016-11-23,36.85,350.75,47.96,71.64,1189.3,260.75,157.7,3.026,1034.25,19.58,16.391,316.4,401.5,142.17
2016-11-24,36.85,350.75,47.96,71.64,1189.3,260.75,157.7,3.026,1034.25,19.58,16.391,316.4,401.5,142.17
2016-11-25,36.66,349.25,46.06,71.25,1178.4,266.8,155.4,3.202,1046.0,19.84,16.47,320.8,395.75,137.27
2016-11-28,36.97,358.25,47.08,72.02,1193.8,267.05,156.65,3.32,1056.0,19.94,16.675,328.2,416.5,141.46
2016-11-29,36.62,349.0,45.23,71.3,1190.8,261.0,153.05,3.315,1042.5,19.66,16.74,324.2,408.75,137.72
2016-11-30,36.99,348.5,49.44,71.58,1173.9,263.3,150.6,3.352,1032.25,19.81,16.482,318.3,402.75,148.25
2016-12-01,37.85,342.5,51.06,70.9,1169.4,264.3,144.9,3.505,1029.75,19.36,16.506,312.7,395.5,154.7
2016-12-02,37.72,347.25,51.68,71.04,1177.8,262.5,145.8,3.436,1027.5,19.12,16.832,312.5,404.25,155.91
2016-12-05,37.67,359.25,51.79,71.01,1176.5,269.8,144.5,3.654,1043.5,18.94,16.899,319.5,408.25,155.75
2016-12-06,37.82,360.5,50.93,71.33,1170.1,268.0,142.0,3.635,1047.75,19.51,16.81,321.9,406.75,153.59
2016-12-07,37.93,358.0,49.77,71.05,1177.5,264.4,141.7,3.603,1049.0,19.63,17.275,320.5,401.0,150.82
2016-12-08,37.26,353.5,50.84,71.42,1172.4,262.6,141.4,3.695,1027.0,19.45,17.096,313.7,408.25,150.47
2016-12-09,36.94,359.5,51.5,70.8,1161.9,264.75,139.35,3.746,1037.5,19.24,16.967,318.8,416.25,150.73
2016-12-12,36.97,360.5,52.83,71.69,1165.8,261.9,142.0,3.507,1031.0,19.25,17.187,316.2,417.25,154.3
2016-12-13,36.78,361.0,52.98,72.04,1159.0,259.85,142.85,3.474,1028.0,18.6,16.977,315.1,417.5,155.07
2016-12-14,36.92,362.0,51.04,71.47,1163.7,260.45,144.15,3.54,1023.75,18.03,17.221,312.8,418.0,153.31
2016-12-15,36.74,356.5,50.9,71.67,1129.8,260.05,142.2,3.434,1029.0,18.56,15.958,314.0,409.25,154.21
2016-12-16,36.74,356.25,51.9,71.04,1137.4,256.45,142.45,3.415,1036.75,18.22,16.215,317.1,409.25,155.71
2016-12-19,36.56,353.25,53.06,69.57,1142.7,249.95,144.25,3.392,1021.5,18.23,16.089,312.2,405.0,156.39
2016-12-20,36.06,350.25,53.3,69.34,1133.6,250.25,143.85,3.263,1005.25,18.25,16.117,308.8,403.25,159.36
2016-12-21,36.04,347.25,52.49,70.13,1133.2,249.7,144.55,3.542,1006.75,18.2,15.979,309.5,399.5,160.55
2016-12-22,34.79,347.25,52.95,70.2,1130.7,249.95,139.1,3.538,994.5,18.16,15.871,309.3,397.0,160.4
2016-12-23,34.6,345.75,53.02,69.87,1133.6,247.9,136.15,3.662,989.0,18.15,15.759,308.0,393.5,162.62
2016-12-26,34.6,345.75,53.02,69.87,1133.6,247.9,136.15,3.662,989.0,18.15,15.759,308.0,393.5,162.62
2016-12-27,35.4,355.0,53.9,69.74,1138.8,251.55,134.2,3.766,1024.25,18.54,15.989,321.6,409.5,166.17
2016-12-28,35.12,348.25,54.06,69.75,1140.9,250.05,133.5,3.898,1016.5,18.99,16.038,320.3,401.5,167.57
2016-12-29,34.79,349.75,53.77,70.5,1158.1,248.8,135.45,3.802,1012.75,19.49,16.218,319.0,404.75,167.98
2016-12-30,34.66,352.0,53.72,70.65,1151.7,250.55,137.05,3.724,1004.0,19.51,15.989,316.6,408.0,167.09
2017-01-02,34.66,352.0,53.72,70.65,1151.7,250.55,137.05,3.724,1004.0,19.51,15.989,316.6,408.0,167.09
2017-01-03,34.81,355.75,52.33,71.78,1162.0,248.9,137.4,3.327,995.0,20.51,16.409,312.1,406.5,162.18
2017-01-04,35.21,359.75,53.26,74.08,1165.3,255.65,141.8,3.267,1015.25,20.89,16.552,319.1,418.5,164.59
2017-01-05,35.22,361.25,53.76,73.78,1181.3,253.75,143.75,3.273,1012.5,20.78,16.637,318.2,426.25,163.77
2017-01-06,34.98,358.0,53.99,73.99,1173.4,254.6,142.85,3.285,994.75,20.75,16.519,311.3,423.25,163.4
2017-01-09,35.49,360.0,51.96,72.99,1184.9,253.85,144.2,3.103,1005.25,20.42,16.683,313.9,427.25,157.07
2017-01-10,35.64,358.25,50.82,73.19,1185.5,261.25,147.7,3.278,1013.75,20.48,16.848,317.5,426.75,154.67
2017-01-11,36.0,357.25,52.25,73.14,1196.6,261.05,149.0,3.224,1011.5,20.56,16.828,314.9,418.75,159.29
2017-01-12,36.07,358.25,53.01,72.34,1199.8,267.15,149.6,3.386,1040.25,20.76,16.825,327.9,426.25,161.08
2017-01-13,35.6,358.5,52.37,72.27,1196.2,269.0,149.3,3.419,1046.25,20.52,16.765,333.9,426.0,161.17
2017-01-16,35.6,358.5,52.37,72.27,1196.2,269.0,149.3,3.419,1046.25,20.52,16.765,333.9,426.0,161.17
2017-01-17,35.56,365.5,53.26,72.11,1212.9,262.5,149.9,3.412,1069.25,20.73,17.148,348.8,433.5,160.04
2017-01-18,35.58,365.0,51.89,72.26,1212.1,261.65,149.2,3.302,1075.0,20.98,17.274,351.1,431.0,154.87
2017-01-19,35.44,366.25,52.12,72.69,1201.5,261.05,150.75,3.368,1070.25,20.18,17.002,348.2,423.5,153.45
2017-01-20,35.15,369.75,53.22,73.04,1204.9,262.5,153.2,3.204,1067.5,20.18,17.032,348.7,428.25,156.6
2017-01-23,35.13,369.5,52.75,74.63,1215.6,264.75,155.4,3.243,1057.75,20.64,17.186,343.5,433.25,156.67
2017-01-24,35.28,363.25,53.18,73.57,1210.8,270.85,152.35,3.295,1058.5,20.58,17.185,343.0,426.75,157.59
2017-01-25,34.87,366.25,52.75,73.88,1197.8,271.0,152.9,3.346,1055.25,20.34,16.98,343.3,424.5,152.38
2017-01-26,34.47,363.75,53.78,74.19,1189.8,267.3,151.45,3.397,1049.5,20.36,16.85,342.4,427.0,154.27
2017-01-27,34.27,362.5,53.17,74.85,1188.4,268.95,152.4,3.358,1049.25,20.33,17.136,343.0,420.5,152.71
2017-01-30,33.61,357.75,52.63,74.14,1196.0,265.5,151.15,3.232,1022.75,20.31,17.152,334.4,414.0,153.31
2017-01-31,33.85,359.75,52.81,74.94,1211.4,272.75,149.55,3.117,1024.5,20.45,17.543,334.6,420.75,155.01
2017-02-01,34.31,368.25,53.88,76.44,1208.3,271.15,150.15,3.168,1036.75,20.84,17.45,336.0,433.75,157.91
2017-02-02,34.59,367.5,53.54,76.91,1219.4,268.55,145.95,3.187,1037.25,20.55,17.429,333.8,434.5,153.29
2017-02-03,33.86,365.25,53.83,76.41,1220.8,261.6,146.25,3.063,1027.0,21.11,17.479,331.6,430.25,155.37
2017-02-06,34.44,363.75,53.01,75.63,1232.1,265.15,144.2,3.05,1036.0,21.18,17.693,332.8,422.5,151.03
2017-02-07,34.3,368.5,52.17,75.09,1236.1,263.2,142.6,3.13,1042.75,20.72,17.756,335.9,430.75,148.75
2017-02-08,34.69,370.75,52.34,75.25,1239.5,266.65,142.9,3.126,1058.75,20.76,17.705,341.2,432.5,155.27
2017-02-09,34.67,369.5,53.0,75.58,1236.8,265.35,145.2,3.141,1050.5,20.65,17.741,338.4,443.5,157.02
2017-02-10,34.61,374.5,53.86,75.82,1235.9,276.8,145.75,3.034,1059.0,20.42,17.933,342.1,449.0,158.96
2017-02-13,34.17,375.5,52.93,76.61,1225.8,278.3,144.25,2.944,1054.25,20.0,17.821,343.2,452.25,154.46
2017-02-14,34.14,374.25,53.2,76.32,1225.4,273.7,145.95,2.905,1045.0,20.47,17.889,339.5,449.5,154.67
2017-02-15,33.94,378.75,53.11,75.71,1233.1,274.05,146.95,2.925,1061.25,20.48,17.963,346.9,454.75,154.79
2017-02-16,33.52,373.5,53.36,75.01,1241.6,271.85,148.4,2.854,1043.75,20.36,18.074,342.0,447.75,152.47
2017-02-17,32.89,368.25,53.4,73.48,1239.1,270.7,149.55,2.834,1032.5,20.3,18.03,339.6,441.0,151.66
2017-02-20,32.89,368.25,53.4,73.48,1239.1,270.7,149.55,2.834,1032.5,20.3,18.03,339.6,441.0,151.66
2017-02-21,32.67,369.25,54.33,75.66,1238.9,274.55,151.85,2.691,1026.25,20.8,18.001,337.4,436.0,149.4
2017-02-22,32.72,371.0,53.59,75.49,1233.3,273.3,150.9,2.701,1022.75,20.71,17.95,335.0,441.25,151.33
2017-02-23,32.32,365.5,54.45,76.1,1251.4,264.35,149.95,2.749,1011.5,20.16,18.117,330.8,438.0,152.86
2017-02-24,32.39,364.0,53.99,76.57,1258.3,268.0,146.25,2.787,1013.5,19.8,18.339,331.3,431.25,151.48
2017-02-27,32.63,368.25,54.05,76.12,1258.8,269.8,141.1,2.693,1022.0,19.15,18.417,335.6,438.75,174.17
2017-02-28,33.93,373.75,54.01,76.34,1253.9,271.4,142.6,2.774,1035.75,19.23,18.469,336.4,443.75,172.94
2017-03-01,34.74,382.0,53.83,77.86,1250.0,273.6,144.8,2.799,1051.75,19.48,18.489,339.3,457.0,167.8
2017-03-02,34.13,379.5,52.61,76.78,1232.9,269.05,144.35,2.804,1037.25,19.66,17.748,334.8,452.75,164.33
